id,name,image,description,category,sub_category,main_category,top_seller,price
62,Stanley Air Compressor D200/10/24V (UK) - 8117190STN722,/images/products/stanley-air-compressor-d200-10-24v-uk-8117190stn722.png,Compact and easy to transport thanks to the handle built into the shroud. Control panel built into the cover. Oil less compressor that is maintenance-free. Hose and accessories not included.,Air compressors,equipment,tools_equipment,0,150.00
63,Einhell Power X-Change 18V Cordless Hybrid Portable Compressor PRESSITO,/images/products/einhell-power-x-change-18v-cordless-hybrid-portable-compressor-pressito.png,"The Pressito features a high-pressure pump for pumping air into car and cycle tires and is not only a perfect addition for the garage, it is also ideal for use out on the road as well - the compressor can inflate balls right where the action is or giving tires a final check before a big bike tour. The Einhell hybrid compressor Pressito is a multifunctional compressor with high-pressure and low-pressure pumps and the option of low-pressure suction. The low-pressure pump enables air mattresses or inflatables to be inflated in next to no time, and the low-pressure suction function helps to make quick work of deflating. A 3-piece inflation set with adapters for car and cycle tires, for footballs and basketballs and for air matresses and rubber dinghies is also included.",Air compressors,equipment,tools_equipment,0,90.00
64,Einhell 24 Litre 8 Bar Oil Free Air Compressor TC-AC 200/24/8 OF,/images/products/einhell-24-litre-8-bar-oil-free-air-compressor-tc-ac-200-24-8-of.png,"A secure standing position is ensured by the vibration-damped foot, and for easy transportation there are large wheels and a holding bar. For safety for all applications there is a non-return and safety valve, and there is also a drain plug for user-friendly maintenance. Vibration-damped foot for standing securely10 years warranty against rusting through of the tank. Large wheels and holding bar for easy transport.",Air compressors,equipment,tools_equipment,0,140.00
65,Zipper COM24E 24L Air Compressor 230 V,/images/products/zipper-com24e-24l-air-compressor-230-v.png,"It features a powerful 1100 W motor, 24 litre air receiver, 8 bar maximum operating pressure, and has a 165 L/min air flow intake with sufficient power to operate a variety of tools.1-cylinder air compressor with start discharge and motor protection24 Litres tank capacity. Designed for the home user for light and light occasional use, the Zipper COM24E is an affordable air compressor that combines performance and safety in the one unit. Quick connect coupling for a variety of pneumatic toolspower output: 165 l/min. Oil lubricated compressor2 clear manometers for tank and working pressure.",Air compressors,equipment,tools_equipment,0,179.99
66,Scheppach HC51Si 550W 50 LTR Silent Air Compressor - Oil Free,/images/products/scheppach-hc51si-550w-50-ltr-silent-air-compressor-oil-free.png,"Powerful 1500 W motor50 Litre capacity air tank8 bar / 112 psi max. 60 dB(A) at 7 m.2 x Built-in remote pressure regulator2 x quick release coupler. Si air compressor is whisper quiet and with a 60 dB(A) noise level is no louder than a regular conversation between two people, making this Scheppach compressor a perfect fit for applications where little noise is required. It features a powerful 1500 W motor and oil-free compressor pump which requires no maintenance and will give years of trouble free running.",Air compressors,equipment,tools_equipment,0,299.99
67,Hyundai oil lubricating 230V 50L Corded Compressor HY3050V,/images/products/hyundai-oil-lubricating-230v-50l-corded-compressor-hy3050v.png,"Designed for DIY and trade applications the HY3050V air compressor is ideal for spray-painting, operating air tools in the workshop or home garage inflating tyres and inflatables. The V-Twin pump features long-lasting cast-iron cylinders and aluminium cylinder heads for improved cooling and comes ready to go - including oil. The HY3050V is a powerful yet compact 3hp V-Twin cylinder direct drive air compressor from Hyundai. The Air compressor is portable, it comes with two rear wheels and a transportation handle.",Air compressors,equipment,tools_equipment,0,300.00
68,Scheppach HC25Si 550W 24 LTR Silent Air Compressor - Oil Free,/images/products/scheppach-hc25si-550w-24-ltr-silent-air-compressor-oil-free.png,"Si air compressor is whisper quiet and with a 60 dB(A) noise level is no louder than a regular conversation between two people, making this Scheppach compressor a perfect fit for applications where little noise is required. Powerful 1100 W motor24 Litre capacity air tank8 bar / 112 psi max. operating pressure230 L/min air intake capacity. 60 dB(A) at 7 m.2 x Built-in remote pressure regulator2 x quick release coupler. It features a powerful 1100 W motor and oil-free compressor pump which requires no maintenance and will give years of trouble free running.",Air compressors,equipment,tools_equipment,0,219.99
69,Einhell 24 Litre 8 Bar Oil Lubricated Air Compressor TC-AC 190/24/8,/images/products/einhell-24-litre-8-bar-oil-lubricated-air-compressor-tc-ac-190-24-8.png,"The transport handle and two rubber wheels care for quick mobility and easy transport. Rubber wheels and carrying handle for an easy transport. The regulated working pressure can be set precisely with the pressure reducer, and is displayed on the pressure gauge. Pressure gauge & quick-release coupling for regulated pressure.",Air compressors,equipment,tools_equipment,0,140.00
70,Scheppach Air-Force 2 1100W 180 L/Min Portable Air Compressor - Oil Free,/images/products/einhell-24-litre-8-bar-oil-lubricated-air-compressor-tc-ac-190-24-8.png,"Completely maintainance free, the AIR-FORCE compressor is a complete starter package inc. 3 m air hose, tyre inflator, and 10 x pce nozzle kit. Oil & maintainance free180 L/min air intake capacity8 bar max. operating pressure3 metre hose length. The Scheppach AIR-FORCE 2 is a lightweight portable compressor kit suitable for a variety of inflation jobs around the house. It features an oil-free pump, powerful 1100 W motor, 180 L/min air intake capacity, and 8 bar operating pressure.",Air compressors,equipment,tools_equipment,0,109.98
71,"Hyundai 100 Litre Air Compressor, 14CFM/116psi, Silenced, V Twin, Direct Drive 3hp HY30100V",/images/products/hyundai-100-litre-air-compressor-14cfm-116psi-silenced-v-twin-direct-drive-3hp-hy30100v.png,"Fitted with twin Euro quick release connectors.5 piece tool kit: including spray gun, air duster/jetter, degreaser gun, hose with Q/R fittings & tyre inflator.5 piece tool kit: including spray gun, air duster/jetter, degreaser gun, hose with Q/R fittings & tyre inflator. It's also fitted with an over pressure safety valve, the automatic pressure control system switches the compressor off when the maximum pressure of 8 bar has been reached and restarts it when pressure drops to 6 bar. The pressure regulator allows the outlet pressure to be increased or decreased and the two pressure gauges measure pressure in the tank and the outlet pressure. Efficient And Compact
The V-twin direct drive design connects the motor straight to the pump increasing efficiency, allowing all the 3hp produced by the motor to be used to drive the compressor air pump producing more power in what is a very compact design.

.",Air compressors,equipment,tools_equipment,0,429.99
72,Scheppach Air-Case 1100W 2 LTR Portable Air Compresso - Oil Free,/images/products/scheppach-air-case-1100w-2-ltr-portable-air-compresso-oil-free.png,"Completely maintainance free, the AIR-CASE compressor is a complete starter package inc. 3 m air hose, tyre inflator, blow gun, remote pressure regulator, and 12 x pce nozzle kit. The Scheppach AIR-CASE is a lightweight portable compressor kit suitable for a variety of inflation jobs around the house. Weighing only 8 kg, it features an oil-free pump, powerful 1100 W motor, 2 L air tank, 180 L/min air intake capacity, and 8 bar operating pressure. Oil & maintainance free180 L/min air intake capacity8 bar max.",Air compressors,equipment,tools_equipment,0,169.99
73,Scheppach HC24V 1500W 24 LTR Air Compressor - Oil Free,/images/products/scheppach-hc24v-1500w-24-ltr-air-compressor-oil-free.png,"It features a powerful 2.0 hp motor, 24 litre tank capacity, and with a maximum 10 bar operating pressure, this compressor is the ideal machine for operating such air tools as staplers, nailers, ratchets, impact wrench, air hammer, paint spraying, tyre inflation, and blow cleaning. Powerful 1500 W motor24 Litre capacity air tank10 bar / 145 psi max. Long life oil-free air pump - Maintenance free. Long life oil free air pump.",Air compressors,equipment,tools_equipment,0,169.99
74,5 PACK - 15mm x 3m Blue Rigid Nylon Pipe -Compressed Air Ring Main Straight Tube,/images/products/5-pack-15mm-x-3m-blue-rigid-nylon-pipe-compressed-air-ring-main-straight-tube.png,"Specification: 

Length - 3m

 Net Weight - 1.10kg

 Pack Qty - 5

 Pipe OD - Ø15mm
Further Information: We sell a wide variety of tools &amp; workshop equipment for both the DIY and Professional markets. Features: 
Install your own workshop compressed air ring main quickly, easily and competitively with the CAS system of fast fit compressed air fittings.
. 5 PACK - 15mm x 3m Blue Rigid Nylon Pipe -Compressed Air Ring Main Straight Tube. With well over 10,000 lines of equipment suiting all jobs big or small, our online store has it all.",Air compressors,equipment,tools_equipment,0,99.99
75,"Zipper COM2-8 180 L/Min Portable Air Compressor, 230 V",/images/products/zipper-com2-8-180-l-min-portable-air-compressor-230-v.png,"The standard 11 x piece air kit allows for tyre inflation, blow cleaning, and all those small maintenance jobs in the home, garage, and garden. It features a 1.5 HP motor, oil free air pump, and produces an 8 bar max. operating pressure. Oil-Free - No maintenance required8 bar max. working pressure. Includes 11 x piece air tool accessory kit.",Air compressors,equipment,tools_equipment,0,107.99
76,AIRCON PORTABLE Air-Conditioner 12000 BTU,/images/products/aircon-portable-air-conditioner-12000-btu.png,"PRODUCT FEATURES
R290 - Refrigerant with low noise operation and variable speed settings
Complete with heating function, LED display and a remote control
Fitted with two motors for excellent performance, 24-hour timer and sleep mode
Compact and modern design to integrate with any decor and two motors for excellent performance
Water overflow protection function with LED indicator light and auto frost protection function. The CED Airmaster Range of Portable Air-conditioner Units consist of a 2in1 9000BTU and 12000BTU Portable air conditioning unit with cooling and heating function. All products are certified by CE, GS, EMC, ERP, RoHS.
. PRODUCT SUMMARY
.",Air conditioners,air_treatment,heating_plumbing,0,449.99
77,HOMCOM Mobile Air Conditioner White W/ Remote Control Cooling Ventilating 765W,/images/products/homcom-mobile-air-conditioner-white-w-remote-control-cooling-ventilating-765w.png,Btu  • Input: 220-240V  • Refrigerant: R290  • Dehumidifying Capacity: 19.2L/Day  • Noise: ≤65dB(A)；  • EER：A grade(＞2.6)  • Battery: 2 x AAA Battery (not included)•... Overall Dimension: 30.5W x 32.8D x 67.8H cm  • Net Weight: 20kg  • Suitable Using Space: 10-15㎡  • Max Cool: 7000. Correct use: Exhaust hose is required to connect inside and outside.• Item Name: Mobile air conditioner  • Brand Name: HOMCOM • Power: 765W  • Color: White  • Material: ABS  •. Flat Pack:. Yes  • Custom Label: 823-003V71.,Air conditioners,air_treatment,heating_plumbing,0,259.99
78,HOMCOM 9000 BTU Portable Air Conditioner 4 Modes LED Display Timer Home Office,/images/products/homcom-9000-btu-portable-air-conditioner-4-modes-led-display-timer-home-office.png,"Hcm  
• Power: 1122W  
• Voltage: 220-240V/50HZ  
• Suitable Using Space: 12-18㎡  
• Max Cool: 9000BTU  
• Refrigerant: R290  
• Dehumidifying Capacity: 19.2L/Day  
• EER: A grade(＞2.6)  
• Certification: CE-EMC, ERP, LVD, RoHS  
• Item Label: 823-006V72. Color: White, Black    
• Material: ABS Plastic    
• Overall Dimensions: 31L x 31.5W x 69.8. 'Cool' keeps the area at a constant temperature, 'ventilate' controls the speed of the fan, 'dehumidify' dries out the moisture in the air and 'sleep' gradually increases the temperature by every hour. This portable aircon unit
 is suitable for use all day long and in different climates.",Air conditioners,air_treatment,heating_plumbing,0,308.99
79,HOMCOM 5000BTU Portable Air Conditioner 4 Modes LED Display Timer Home Office,/images/products/homcom-5000btu-portable-air-conditioner-4-modes-led-display-timer-home-office.png,"Hcm  
• Power: 560W  
• Voltage: 230V/50HZ  
• Suitable Using Space: 8-12㎡  
• Max Cool: 5000BTU  
• Refrigerant: R290  
• Dehumidifying Capacity: 14L/Day  
• EER: A grade(＞2.6)  
• Noise≤52dB(A)
• Certification: CE-EMC, ERP, LVD, RoHS  
• Item Label: 823-012V70
Please note: included exhaust hose must be connected for this air con to work. White, Grey    
• Material: ABS Plastic, Copper, Aluminum    
• Overall Dimensions: 32.8L x 30.5W x 67.8. The portable aircon unit is suitable for use all day long and in different climatesAUTO CUT-OFF: Automatically stops when the tank is full, safely preventing it from overfilling and causing damage. The summer heat can be unpredictable, which is why you need a multi-functional air con unit to match.",Air conditioners,air_treatment,heating_plumbing,0,239.99
80,"SPARES2GO Window Seal + Hose Vent Kit 6m 5"" for Portable Air Conditioning Sealing Zip",/images/products/spares2go-window-seal-hose-vent-kit-6m-5-for-portable-air-conditioning-sealing-zip.png,"Pack Contains: 1 x Window seal, 1 x Hook & Loop Tape (Black), 1 x 19mm x 4.6m Sealing Tape, 1 x 125mm Round Connector, 1 x 5"" (127mm) x 6m PVC Extension Hose

Seal Dimensions:
Length: 400cm x Width: 39cm
Zip Length: 260mm
Max Window Width or Height: 180cm

Premium quality, replacement window seal kit plus vent hose, tape and adapter for your portable air conditioning unit. Features and benefitsSPARES2GO Universal Air Conditioning Unit Window Ventilation Seal Kit + 6 Metre 5"" Vent Hose, Tape & adapter 
Fits Models: UNIVERSAL -- Will fit a vast variety of air conditioning units which require a 5"" / 127mm hose pipe. Pack Contains: 1 x Window seal, 1 x Hook & Loop Tape (Black), 1 x 19mm x 4.6m Sealing Tape, 1 x 125mm Round Connector, 1 x 5"" (127mm) x 6m PVC Extension Hose. Premium quality, replacement window seal kit plus vent hose, tape and adapter for your portable air conditioning unit.",Air conditioners,air_treatment,heating_plumbing,0,31.89
81,"HOMCOM 7000 BTU Mobile Air Conditioner Indoor Portable AC Unit w/ RC, White",/images/products/homcom-7000-btu-mobile-air-conditioner-indoor-portable-ac-unit-w-rc-white.png,"Suitable room size: 10-15m²  
● 24-hour timer to turn on and off at a time you want
● LED display and remote for duo control
● Water drainage pipe included. Using Space: 10-15m²  
- Max Cool: 7000BTU  
- Dehumidifies Capacity: 30L/Day
- Air Circulation: 350m³/h
- Refrigerant: R290 
- Noise: ≤65dB(A)
- EER:. A grade(＞2.6)  
- Certification: UKCA+CE(EMC,ROHS,LVD,ERP)  
- Item Label: 823-025V70
NOTE:. Hcm  
- Power Cord Line Length: 1.8m
- Power: 792W  
- Voltage: 220-240V/50HZ  
- Suitable.",Air conditioners,air_treatment,heating_plumbing,0,279.99
82,"HOMCOM 7000 BTU Air Conditioner Portable AC Unit with Remote, for Bedroom",/images/products/homcom-7000-btu-air-conditioner-portable-ac-unit-with-remote-for-bedroom.png,"Hcm  
- Power Cord Line Length: 1.8m
- Power: 792W  
- Voltage: 220-240V/50HZ  
- Suitable. A grade(＞2.6)  
- Certification: UKCA+CE(EMC,ROHS,LVD,ERP)  
- Item Label: 823-027V70
NOTE:. Using Space: 10-15m²  
- Max Cool: 7000BTU  
- Dehumidifies Capacity: 30L/Day
- Air Circulation: 350m³/h
- Refrigerant: R290 
- Noise: ≤65dB(A)
- EER:. MAXIMUM COOL: 7000BTU.- Colour: White    
- Material: ABS, Copper, Alunimiun    
- Overall Dimensions: 35L x 38W x 70.5.",Air conditioners,air_treatment,heating_plumbing,0,269.99
83,HOMCOM 8000BTU Portable Air Conditioner 4 Modes LED Display Timer Home Office,/images/products/homcom-8000btu-portable-air-conditioner-4-modes-led-display-timer-home-office.png,"Hz    
• Suitable Using Space: 13-18㎡    
• Max Cool: 8000BTU    
• Refrigerant: R290    
• Dehumidifying Capacity: 19L/Day    
• EER: A grade(＞2.6)    
• Certification: CE-EMC, ERP, LVD, RoHS    
• Item Label: 823-013V70
Please note: included exhaust hose must be connected for this air con to work.4-IN-1 DESIGN:. This portable air conditioner suitable for use all-day long and in different climatesAUTO CUT-OFF: Automatically stops when the tank is full, safely preventing it from overfilling and causing damage. Cool, ventilate, dehumidify and sleep: switches between keeping the area at a specific temperature, blowing the fan around, drying the moisture out of the air and gently increasing the temperature every hour. A 24-hour timer allows you to set a specific running time, especially when sleeping.",Air conditioners,air_treatment,heating_plumbing,0,289.99
84,"HOMCOM 7000 BTU Mobile Air Conditioner Indoor Portable AC Unit w/ RC, White",/images/products/homcom-7000-btu-mobile-air-conditioner-indoor-portable-ac-unit-w-rc-white.png,"A grade(＞2.6)  
- Certification: UKCA+CE(EMC,ROHS,LVD,ERP)  
- Item Label: 823-024V70
NOTE: 
Can only be used for sliding door windows, the exhaust hose is required to connect inside and outside when installing. 
. HcmVENT HOSE IS INCLUDED.- Colour: White    
- Material: ABS, Copper, Alunimiun    
- Overall Dimensions: 33.4L x 32.3W x 68.8. Using Space: 10-15m²  
- Max Cool: 7000BTU  
- Dehumidifies Capacity: 30L/Day
- Air Circulation: 350m³/h
- Refrigerant: R290 
- Noise: ≤65dB(A)
- EER:. Hcm  
- Power Cord Line Length: 1.8m
- Power:.",Air conditioners,air_treatment,heating_plumbing,0,279.99
85,HOMCOM 8000 BTU Portable Air Conditioner 4 Modes LED Display Timer Home Office,/images/products/homcom-8000-btu-portable-air-conditioner-4-modes-led-display-timer-home-office.png,"Hcm  
• Power: 860W  
• Voltage: 220-240V/50HZ  
• Suitable Using Space: 10-15㎡  
• Max Cool: 8000BTU  
• Refrigerant: R290  
• Dehumidifying Capacity: 21.8L/Day  
• EER: A grade(＞2.6)  
• Certification: CE, EMC, ERP, LVD, RoHS  
• Item Label: 823-010V72
Please note: included exhaust hose must be connected for this air con to work. Colour: Black    
• Material: ABS Plastic    
• Overall Dimensions:. The summer heat can be unpredictable, which is why you need a multi-functional air con unit to match. This mobile air conditioner features an on-unit LED screen and also comes with a remote.",Air conditioners,air_treatment,heating_plumbing,0,289.99
86,HOMCOM 10000 BTU Portable Air Conditioner 4 Modes LED Display Timer Home Office,/images/products/homcom-10000-btu-portable-air-conditioner-4-modes-led-display-timer-home-office.png,"Hcm  
• Power: 1122W  
• Voltage: 220-240V/50HZ  
• Suitable Using Space: 12-18㎡  
• Max Cool: 10000BTU  
• Refrigerant: R290  
• Dehumidifying Capacity: 19.2L/Day  
• EER: A grade(＞2.6)  
• Certification: CE, EMC, ERP, LVD, RoHS  
• Item Label: 823-005V72. Color: White, Grey, Gold    
• Material: ABS Plastic    
• Overall Dimensions: 33.5L x 33W x 69.8. The portable aircon unit is suitable for use all-day long and in different climates. Bring in this HOMCOM air conditioning unit for home which does four jobs in one.",Air conditioners,air_treatment,heating_plumbing,0,339.99
87,"VonHaus Air Conditioner 9000BTU, Portable Air Conditioning Unit with Remote Control, 4 Modes, 24hr Timer, LED Screen",/images/products/vonhaus-air-conditioner-9000btu-portable-air-conditioning-unit-with-remote-control-4-modes-24hr-timer-led-screen.png,"Including a window venting kit for vertical opening windows to fully expel hot air from the room, this unit has 4 different modes to give you full control with a remote and LED screen to easily alter settings. Specs:

Class A EER

Dimensions

(H x W x D in cm)70cm x 35cm x 35cm. DIMENSIONS - 35cm x 35cm x 70cm (Wx. DxH). EASY CONTROL – The remote control, 24-hour timer and LED screen lets you change the settings easily, even from a distance.",Air conditioners,air_treatment,heating_plumbing,0,299.99
88,HOMCOM Mobile Air Conditioner W/ RC Cooling Sleeping Mode Portable White 1003W,/images/products/homcom-mobile-air-conditioner-w-rc-cooling-sleeping-mode-portable-white-1003w.png,"Use: Exhaust hose is required to connect inside and outside.• Item Name: Mobile air conditioner  • Brand Name: HOMCOM • Power: 1003W  • Color: White  • Material: ABS  •.. Overall Dimension: 35.4W x 33.8D x 69.8H cm  • Net Weight: 23.6kg  • Suitable Using Space: 12-18㎡  • Max Cool: 9000. A built-in 24 hour timer allows you to set the air con unit to run until a certain time – perfect for when you want to use it getting to sleep but don’t want it on as you wake up, with its auto shut-off function preventing electricity being wasted when the tank is full. Btu  • Input: 220-240V  • Refrigerant: R290  • Dehumidifying Capacity: 24L/Day  • Noise: ≤65dB(A)；  • EER：A grade(＞2.6)  • Battery: 2 x AAA Battery (not included)•. Flat Pack: Yes  • Custom Label: 823-002V70.",Air conditioners,air_treatment,heating_plumbing,0,299.99
89,HOMCOM 7000BTU Portable Air Conditioner 4 Modes LED Display Timer Home Office,/images/products/homcom-7000btu-portable-air-conditioner-4-modes-led-display-timer-home-office.png,"Hcm  
• Power: 785W  
• Voltage: 220-240V/50HZ  
• Suitable Using Space: 10-15㎡  
• Max Cool: 7000BTU  
• Refrigerant: R290  
• Dehumidifying Capacity: 19.2L/Day  
• EER: A grade(＞2.6)  
• Certification: CE-EMC, ERP, LVD, RoHS  
• Item Label: 823-006V70. Color: White, Black    
• Material: ABS Plastic    
• Overall Dimensions: 35.5L x 34W x 70. 'Cool' keeps the area at a constant temperature, 'ventilate' controls the speed of the fan, 'dehumidify' dries out the moisture in the air and 'sleep' gradually increases the temperature by every hour. This portable aircon unit
 is suitable for use all day long and in different climates.",Air conditioners,air_treatment,heating_plumbing,0,267.99
90,HOMCOM 5000 BTU Portable Air Conditioner 4 Modes LED Display Timer Home Office,/images/products/homcom-5000-btu-portable-air-conditioner-4-modes-led-display-timer-home-office.png,"Hcm  
• Power: 560W  
• Voltage: 220-240V/50HZ  
• Suitable Using Space: 8-12㎡  
• Max Cool: 5000BTU  
• Refrigerant: R290  
• Dehumidifying Capacity: 15L/Day  
• EER: A grade(＞2.6)  
• Certification: CE, EMC, ERP, LVD, RoHS  
• Item Label: 823-010V70
Please note: included exhaust hose must be connected for this air con to work. Colour: Black    
• Material: ABS Plastic    
• Overall Dimensions: 30.5L x 32.5W x 67.8. The summer heat can be unpredictable, which is why you need a multi-functional air con unit to match. This mobile air conditioner features an on-unit LED screen and also comes with a remote.",Air conditioners,air_treatment,heating_plumbing,0,199.99
91,"VonHaus Air Conditioner 7000BTU, Portable Air Conditioning Unit with Remote Control, 4 Modes, 24hr Timer, LED Screen",/images/products/vonhaus-air-conditioner-7000btu-portable-air-conditioning-unit-with-remote-control-4-modes-24hr-timer-led-screen.png,"Including a window venting kit for vertically opening windows, to fully expel hot air from the room, this unit has 4 different modes to give you full control with a remote and LED screen to easily alter settings. EASY CONTROL – The remote control, 24-hour timer and LED screen lets you change the settings easily, even from a distance. WINDOW VENTING KIT – Fully expel hot air from the room with the included window vent kit for vertical opening windows. DIMENSIONS - 30cm x 30cm x 70cm (Wx. DxH).",Air conditioners,air_treatment,heating_plumbing,0,279.99
92,HOMCOM 7000BTU Portable Air Conditioner 4 Modes LED Display Timer Home Office,/images/products/homcom-7000btu-portable-air-conditioner-4-modes-led-display-timer-home-office.png,"Hcm  
• Power: 785W  
• Voltage: 220-240V/50HZ  
• Suitable Using Space: 10-15㎡  
• Max Cool: 7000BTU  
• Refrigerant: R290  
• Dehumidifying Capacity: 19.2L/Day  
• EER: A grade(＞2.6)  
• Certification: CE, EMC, ERP, LVD, RoHS  
• Item Label: 823-010V71
Please note: included exhaust hose must be connected for this air con to work. Colour: Black    
• Material: ABS Plastic    
• Overall Dimensions: 30.5L x 32.5W x 67.8. The summer heat can be unpredictable, which is why you need a multi-functional air con unit to match. This mobile air conditioner features an on-unit LED screen and also comes with a remote.",Air conditioners,air_treatment,heating_plumbing,0,267.99
93,HOMCOM Mobile Air Conditioner W/ RC Cooling Sleeping Mode Portable White 1080W,/images/products/homcom-mobile-air-conditioner-w-rc-cooling-sleeping-mode-portable-white-1080w.png,Btu  • Input: 220-240V  • Refrigerant: R290  • Dehumidifying Capacity: 24L/Day  • Noise: ≤65dB(A)；  • EER：A grade(＞2.6)  • Battery: 2 x AAA Battery (not included)•... Use: Exhaust hose is required to connect inside and outside.• Item Name: Mobile air conditioner  • Brand Name: HOMCOM • Power: 1080W  • Color:. Overall Dimension: 35.4W x 33.8D x 69.8H cm  • Net Weight: 24kg  • Suitable Using Space: 12-18㎡  • Max Cool: 10000. Flat Pack: Yes  • Custom Label: 823-002V71.,Air conditioners,air_treatment,heating_plumbing,0,329.99
94,HOMCOM 9000 BTU Portable Air Conditioner 4 Modes LED Display Timer Home Office,/images/products/homcom-9000-btu-portable-air-conditioner-4-modes-led-display-timer-home-office.png,"Hcm  
• Power: 1010W  
• Voltage: 220-240V/50HZ  
• Suitable Using Space: 12-18㎡  
• Max Cool: 9000BTU  
• Refrigerant: R290  
• Dehumidifying Capacity: 19.2L/Day  
• EER: A grade(＞2.6)  
• Certification: CE-EMC, ERP, LVD, RoHS  
• Item Label: 823-006V71. 'Cool' keeps the area at a constant temperature, 'ventilate' controls the speed of the fan, 'dehumidify' dries out the moisture in the air and 'sleep' gradually increases the temperature by every hour. Color: White, Black    
• Material: ABS Plastic    
• Overall Dimensions: 35.5L x 34W x 70. This portable aircon unit
 is suitable for use all day long and in different climates.",Air conditioners,air_treatment,heating_plumbing,0,308.99
95,Wood's Milan 9000BTU Air conditioner,/images/products/wood-s-milan-9000btu-air-conditioner.png,"This air conditioner will quickly and efficiently regulate the temperature in your home or work place, providing a comfortable climate all year around. Digital touch control panel as well as a remote control that makes it very easy to use. The Wood’s Milan 9K is a powerful air conditioner with a sleek and elegant design. Sturdy wheels making the unit easy to move around the home.",Air conditioners,air_treatment,heating_plumbing,0,380.00
96,GoodHome Air conditioning door & window seal,/images/products/goodhome-air-conditioning-door-window-seal.png,"Easy to install and suitable for all air conditioning units, this window seal kit is ideal for upgrading the air conditioners performance. The elastic opening is able to easily receive a hot air outlet with a diameter of 100mm to 200mm. Useful for increasing cooling performance and reducing energy consumption. It reduces the return flow of warm air, so that your mobile air conditioning unit can be more efficient and cools your room in less time.",Air conditioners,air_treatment,heating_plumbing,0,19.00
97,Yale Premium Plus Intruder alarm kit,/images/products/yale-premium-plus-intruder-alarm-kit.png,"The Yale Premium Alarm Set includes 2x motion detectors, 2x door/window opening sensors, 1x control panel and 1x outdoor siren. Comes with 2x motion detectors, 2x door/window contacts, control panel, external siren, batteries and fixing pack. The part arm feature means you can choose which zone of your home needs to be controlled by the system, offering security to your home even when you're in. The different components are already pre-linked which means it's easier and quicker set up.",Burglar alarms,safety_security,lighting_eletrical,0,180.00
98,Yale HSA Wireless Door & window Intruder alarm contact,/images/products/yale-premium-plus-intruder-alarm-kit.png,Compatible with All Yale security alarms less than 4 years old. Features and benefits30m wireless range. Zone control panel. Battery-powered.,Burglar alarms,safety_security,lighting_eletrical,0,19.00
99,Yale IA-320 Sync Smart 6 piece Intruder alarm kit,/images/products/yale-ia-320-sync-smart-6-piece-intruder-alarm-kit.png,"The Yale Sync Smart Home Alarm is BSI IOT Kitemarked; having undergone rigorous testing including quality, durability and physical attack tests, this alarm is secure against advanced hacking methods. Integrate your Sync Alarm with other Yale security products, including Cameras and Smart Lock* in one place with the Yale Home AppE.g. Bringing you a new level of security with the ability to integrate with lights and voice assistants to enhance your security system. Choose whether to fully secure or part arm your system for total security, making it easy to feel secure at night or when leaving pets at home.",Burglar alarms,safety_security,lighting_eletrical,0,269.00
100,Yale Essentials Intruder alarm kit,/images/products/yale-ia-320-sync-smart-6-piece-intruder-alarm-kit.png,"Easy, wire-free set up for quick and easy installation. Battery powered and wire-free for easy installation. Fully expandable system with up to 3 accessories/zones. The Essentials Alarm keeps your home secure without any monitoring fees.",Burglar alarms,safety_security,lighting_eletrical,0,119.00
101,Ring 2nd Gen Smart 5 piece Starter alarm kit,/images/products/yale-ia-320-sync-smart-6-piece-intruder-alarm-kit.png,"Optional cellular backup allowing you to continue monitoring your home in the event that your system goes offline. Comes with- Base Station, Keypad, Contact Sensor, Motion Detector, Range Extender. Real-time notifications sent when any of your alarm sensors are triggered24-hour backup battery keeping your home safe and secure even if the power goes out. With a new look and the same great protection, Alarm Security 5 Piece Kit is an ideal way to get started in whole-home protection for your house or flat.",Burglar alarms,safety_security,lighting_eletrical,0,219.00
102,Yale Shed & garage alarm kit,/images/products/ring-2nd-gen-smart-5-piece-starter-alarm-kit.png,Fully expandable using touch and link technology. Wall mounted or free standing. Easy and wire-free installation. Motion detector alarm.,Burglar alarms,safety_security,lighting_eletrical,0,16.00
103,"Yale Intruder alarm key fob, Pack of 2",/images/products/yale-shed-garage-alarm-kit.png,Compatible with the Premium Plus HSA6410. No need to share pin codes. Compatible with HSA range.,Burglar alarms,safety_security,lighting_eletrical,0,10.00
104,Yale Flashing dummy siren,/images/products/yale-intruder-alarm-key-fob-pack-of-2.png,"This Dummy Siren is NOT linked to an alarm system and only designed as a visual deterrent, it does NOT sound or trigger. ""This Yale Dummy Siren with flashing LED is ideal for creating the appearance of an alarm system and improving your home security. Ds to replicate a live siren. Battery Life - 3 years.",Burglar alarms,safety_security,lighting_eletrical,0,29.00
105,"Smartwares Glass Break Wireless Intruder alarm sensor, Pack of 2",/images/products/yale-flashing-dummy-siren.png,Scare off burglars with glass break sensor alarmsA loud alarm of 90 dB will be triggered when the sensor detects vibrations or if the windows breaks. The set contains two sensors that will sound an alarm when a burglar tries to enter your home by smashing a window. Secure your home with the Smartwares Glass Break Sensor Alarm. Easy to use with a switch on the side to turn on and off.,Burglar alarms,safety_security,lighting_eletrical,0,9.00
