id,name,price,category,link,image,description,source,sub_category
304,Rectangular Illuminated Bathroom mirror (H)450mm (W)300mm,40,Bathroom Mirrors,https://www.diy.com/departments/rectangular-illuminated-bathroom-mirror-h-450mm-w-300mm/5031978031548_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/livingandhome-white-bathroom-round-space-aluminum-wall-mirror-40-cm~0735940281539_01c_MP?wid=284&hei=284,"This battery operated illuminated bathroom mirror is great for completing your bathroom space. The illuminating lights make it perfect for brightening up darker rooms or for bathrooms lacking natural light, creating an illusion of light and space.Fitting instructions includedFeatures and benefitsA stylish addition to your bathroom this mirror is a dream for beauty addicts. The extra illumination makes it perfect for pampering routines and the LED lights add a touch of Hollywood glamour.Battery operated for easy installation10x LED lightsCompact design ideal for small bathroomsCan be hung landscape or portrait",BQ,home_accessories
305,Showerdrape Fitzrovia Round Frameless Bathroom Mirror Small (L)450mm (W)450mm,30.5,Bathroom Mirrors,https://www.diy.com/departments/showerdrape-fitzrovia-round-frameless-bathroom-mirror-small-l-450mm-w-450mm/5023653150552_BQ.prd,https://media.diy.com/is/image/Kingfisher/x2-pre-drilled-holes-clear-rectangular-frameless-mirror-h-45cm-w-30cm~5023076021897_01c_bq?wid=284&hei=284,"Frameless1 year guaranteeFeatures and benefitsFitzrovia  is a chic circular wall mirror with bevelled edge exemplifies simple, minimalist design.Available in two sizes, 45cm or 60cm diameter and is manufactured with high quality materials and will co-ordinate beautifully in any Bathroom.Wall MountedFramelessWall fixings supplied45cm Diameter",BQ,home_accessories
306,Sensio Fern Rectangular Non illuminated Framed Bathroom mirror (H)600mm (W)400mm,65,Bathroom Mirrors,https://www.diy.com/departments/sensio-fern-rectangular-non-illuminated-framed-bathroom-mirror-h-600mm-w-400mm/5060522089117_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/showerdrape-fitzrovia-round-frameless-bathroom-mirror-small-l-450mm-w-450mm~5023653150552_01c_MP?wid=284&hei=284,"Assembly not requiredBluetooth connectivity: No bluetooth connectivityGuarantee - 5 yearsPlace the product in the desired position on the wall with the fixings included in the box. For more information, please refer to the installation guide included with the product.Features and benefitsThe Sensio Fern rectangular framed mirror will look great in any bathroom. With its brass frame it will add a modern look and feel whilst looking stylish on the wall.Brass frameElongated lozenge shapeNon-illuminated mirror for simple installation in the bathroom",BQ,home_accessories
306,Sensio Aspect Rectangular Illuminated Bathroom Mirror,146.34,Bathroom Mirrors,https://www.builderdepot.co.uk/sensio-aspect-rectangular-illuminated-bathroom-mirror,"https://www.builderdepot.co.uk/media/catalog/product/K/0/K022682_s_01_5920.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=400&width=400&canvas=400:400","The Sensio Aspect Rectangular Illuminated Bathroom Mirror is a modern, elegant mirror that would serve as the stand out feature in any bathroom.The floating-edge design is fully illuminated giving a fantastic, unrivalled glow. The light is perfectly diffused ensuring no diodes are visible, giving a seamless effect. The IR sensor ensures the mirror glass remains clear of fingerprints and the integrated demister pad ensures the mirror face stays perfectly clear of steam and fog.Key FeaturesInfra-red sensorDemister padFloating LED borderDiffused LED’sMatte black finishIP44 Rated(H)700mm (W) 500mm (D) 63mmGuarantee2 year manufacturers guarantee (Full Terms and Conditions can be found Here)",Builderdepot,home_accessories
307,GoodHome Perma Blue Rectangular Bathroom Mirror (H)700mm (W)500mm,50,Bathroom Mirrors,https://www.diy.com/departments/goodhome-perma-blue-rectangular-bathroom-mirror-h-700mm-w-500mm/5059340257259_BQ.prd,https://media.diy.com/is/image/Kingfisher/sensio-fern-rectangular-non-illuminated-framed-bathroom-mirror-h-600mm-w-400mm~5060522089117_01c_bq?wid=284&hei=284,"The Perma range of mirrors are designed with a traditional look, in a choice of colours and sizes to suit your bathroom.FramedSingle-sidedNo magnificationFeatures and benefitsThis stylish and beautiful mirror with lacquered finish and pop of colour brings elegance and style to your bathroom. The simplicity of the mirror is perfect for any style of bathroom.Can be hung vertically or horizontallyLacquered to match your vanity basin cabinet",BQ,home_accessories
308,Handmade Modern Mosaic Crackle Round Silver Framed Mirror,14.99,Bathroom Mirrors,https://www.diy.com/departments/handmade-modern-mosaic-crackle-round-silver-framed-mirror/1273347587889_BQ.prd,https://media.diy.com/is/image/Kingfisher/goodhome-perma-blue-rectangular-bathroom-mirror-h-700mm-w-500mm~5059340018720_01c?wid=284&hei=284,"Handmade from the highest quality materials. This is the perfect mirror for any room in the home.Fittings & fixings includedOrientation: Landscape & portrait3 months GuaranteeFeatures and benefitsThis beautiful handmade crackle effect mirror is the perfect addition to any home. Made from the highest quality materials and built to last. With its round 4mm annealed mirror. You will not be disappointed  with this amazing product. Ready to hang the moment it arrives,These handmade mirrors are made to the highest quality.Guaranteed to add an elegant touch to any room of the home.Each mirror quality controlled and inspected for the perfect addition.Round 4mm With Handmade Glass Mosaic FrameGiving a beautiful unique look. Ready to hang upon delivery.Size: W 40cm x H 40cm (16"" x 16""approx.)",BQ,home_accessories
308,Round Mirror - Silver - 50cm,18,Bathroom Mirrors,https://www.homebase.co.uk/round-mirror-silver-50cm/12886916.html,https://static.thcdn.com/images/xsmall/webp//productimg/original/12886916-9124843706869062.jpg,"A decorative round mirror complete with a silver effect finish, perfect to add a statement to any wall in your home. Silver effect finish 50cm diameter Perfect to dress any wall",Homebase,home_accessories
309,Livingandhome LED Illuminated Anti Fog Sensor Bathroom Mirror with Digital Clock and Sensor Shaver Socket,119,Bathroom Mirrors,https://www.diy.com/departments/livingandhome-led-illuminated-anti-fog-sensor-bathroom-mirror-with-digital-clock-and-sensor-shaver-socket/0735940281652_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/handmade-modern-mosaic-crackle-round-silver-framed-mirror~1273347587889_01c_MP?wid=284&hei=284,"It’s important to choose a satisfactory mirror since you use it on a daily basis. Our Livingandhome mirror is the key to your superior bathroom experience. With this high-performance mirror, the problem of a steamy mirror after the shower will be solved for good. It is engineered from top-grade materials for a long-lasting life span in bathroom environments. What’s more, it is equipped with an intelligent sensor-controlled LED light, so that you can easily turn on the lights by waving your hand.Comes with 1 x MirrorGuarantee - 1 monthFeatures and benefitsThe strong construction from quality materials makes it water-, rust- and fog- resistant. The cabinet emits single white light that is perfect for the bathroom environment. Internal shaver socket for charging electric devices conveniently.  A built-in digital clock helps you keep track of time during your daily caring routine. It has a modern appearance with thin frames and double-lined LED lights.Dimensions: 50 cm W x 4.5 cm D x 70 cm H; Mirror Thickness: 5 mmPrimary Material: Aluminum Alloy; Finish: ChromeColor Temperature: 5050/6000 K; On/Off Operation: SensorMount Type: Wall Mount; Shape: RectangularMaintenance tips: 1. Don’t touch the mirror with your wet hands, and don’t wipe the mirror with a wet cloth to prevent water stains from entering the glass surface.Maintenance tips: 2. Avoid putting the mirror in contact with grease, acids, or salt which can easily corrode the mirror.Maintenance tips: 3. Turn off the LED light when the mirror is not in use for a long time.",BQ,home_accessories
310,Litecraft Leith Chrome LED Bathroom Mirror Wall Light with Shaving Socket,137,Bathroom Mirrors,https://www.diy.com/departments/litecraft-leith-chrome-led-bathroom-mirror-wall-light-with-shaving-socket/5051569030712_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/livingandhome-led-illuminated-anti-fog-sensor-bathroom-mirror-with-digital-clock-and-sensor-shaver-socket~0735940281652_01c_MP?wid=284&hei=284,"Stylish but practical décor for your bathroom with the Leith LED Bathroom Mirror Wall Light, featuring a shaver socket for practicality. This mirror features 2 integrated LED strips for a modern and minimalist aesthetic and has an IP44 rating, ensuring water resistance.Ready assembledGuarantee - 1 yearFeatures and benefitsIlluminated mirrors are ideal for adding style and light, perfect above the bathroom sink. LED mirrors offer practical task lighting to your bathroom.IP44 RatedIntegral LEDMirrored GlassRocker On/Off SwitchCan be mounted landscape or portrait",BQ,home_accessories
310,Ashbury Bathroom Wall Light - Chrome,90,Bathroom Mirrors,https://www.homebase.co.uk/ashbury-bathroom-wall-light-chrome/13794231.html,https://static.thcdn.com/images/xsmall/webp//productimg/original/13794231-6404957104905643.jpg,"A timeless classic IP44 rated bathroom wall light. Finished in chrome with beautiful clear glass shade. With easy access pull switch, perfect for use with filament LED lamps. Clear glass and chrome plate Product material: Glass and steel Non-dimmable Bulb required: 7W LED E14 candle Pull cord switch",Homebase,home_accessories
