ï»¿id,name,price,category,link,image,description,source,sub_category
5165,Diall Battery-powered LED Work light 220lm,6.50,Torches & worklights,https://www.diy.com/departments/diall-battery-powered-led-work-light-220lm/1370081_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-rechargeable-300lm-led-battery-powered-spotlight-torch~5059340146911_01c?wid=284&hei=284,"Function(s) - 20LED on/3LED on/offGuarantee - 2 yearsComes with MagnetFeatures and benefits3x 0.06W LEDs & 20x 0.09W SMD LEDsSoft grip for comfortNon-replaceable energy saving long life LEDSoft grip for comfort, swivel body with hanging hook and magnetic3 LED: 16.1 lm, 20 LED: 224.2 lm",BQ,equipment
5166,Erbauer 20W Corded Integrated LED Work light,27.00,Torches & worklights,https://www.diy.com/departments/erbauer-20w-corded-integrated-led-work-light/5059340240664_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-battery-powered-led-work-light-220lm~3663602904533_01bq?wid=284&hei=284,"Guarantee - 2 yearsCE markedFeatures and benefitsWith its ergonomic shape offering 300° rotation, this 2.5m corded work light is an ideal additional light suitable for both indoor and outdoor use. Its 2000 lumens offer a comfortable, quality light to illuminate your workspaceIts 300° rotation and 11 notches of orientation make it possible to lock the chosen position and point light in all directionsWith its 2 foldable hooks and 2 wall fixing holes, this product offers a variety of solutions to improve and facilitate working conditions. The tripod (sold separately) allows adjustment to the height and position of the work light according to your needsHandy on/off button, ideal position for quick access. Avoids having to constantly unplug the work lightThe ERBAUER work light is designed in a triangular ergonomic shape, this work light offers the best comfort and stabilityThe wide handle makes it easy to carryIn closed position, the optical compartment is completely protected and you can transport and store your ERBAUER work light safelyLED lighting offers many advantages compared to other technologies, they're long lasting, resistant and cost effective",BQ,equipment
5167,Diall Yellow Rechargeable 620lm LED Battery-powered Spotlight,32.00,Torches & worklights,https://www.diy.com/departments/diall-yellow-rechargeable-620lm-led-battery-powered-spotlight/5059340146928_BQ.prd,https://media.diy.com/is/image/Kingfisher/erbauer-20w-corded-integrated-led-work-light~3663602563020_01c?wid=284&hei=284,"Non-dimmableFunction(s)-Rechargeable with rotating handle and standGuarantee - 2 yearsNot water resistantNot resistant to impactCE markedDo not look directly at the lightFeatures and benefitsThis spotlight is designed to be light and compact, making it perfect for a wide range of heavy-duty activities both indoors or outdoorsComfortable handle design for better handling and transport",BQ,equipment
5168,Black Unisex LED Beanie Hat With USB Rechargeable Battery 5 Hours High Powered Light,8.99,Torches & worklights,https://www.diy.com/departments/black-unisex-led-beanie-hat-with-usb-rechargeable-battery-5-hours-high-powered-light/5017403106562_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-yellow-rechargeable-620lm-led-battery-powered-spotlight~5059340146928_01c?wid=284&hei=284,"Stylish yet pratical beanie that has a high dark powered LED torch built in.  Perfect for those early mornings and dark nightsGuarantee - 1 yearFeatures and benefitsStylish yet pratical beanie that has a high dark powered LED torch built in.  Perfect for those early mornings and dark nightsThis beanie style hat is ideal for walking, running, travelling, camping etc. Recharges from a standard USB port (no cables required, simply plug the light into the USB port)  4 High Powered SMD LED’s & has an on/off push button located in the middle of the light with 3 brightness settings The light can easily be removed from the hat for recharging with the USB connection which should take around 2 hours. The light will work for a maximum of 5 hours continuous use at 120 lumens. - The hat can be either hand or machine washed when required (remove the LED light before washing)  ",BQ,equipment
5169,Diall 120lm LED Head torch,9.50,Torches & worklights,https://www.diy.com/departments/diall-120lm-led-head-torch/5059340146881_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/black-unisex-led-beanie-hat-with-usb-rechargeable-battery-5-hours-high-powered-light~5017403106562_01c_MP?wid=284&hei=284,Batteries includedNon-dimmableFunction(s)-3 different light modes high/low/flashingGuarantee - 2 yearsFeatures and benefitsThe head band can be easily adjusted to ensure a comfortable wearing experienceThis headlight can be adjusted into a downwards position to help you see more clearly during awkward tasks,BQ,equipment
5169,Diall   LED Head Torch Black 120lm,6.98,Torches & worklights,https://www.screwfix.com/p/diall-led-head-torch-black-120lm/394kk,https://media.screwfix.com/is/image/ae235/394KK_P?$autoprodblock$=&wid=136&hei=136&dpr=on,"Comfortable design that adjusts to head shape and fits both adults and children. The light itself can swivel and rotate up to 180° which makes it ideal for indoor and outdoor use. Includes 3 x AAA batteries and is perfect for camping, hiking, walking, running, fishing, exploring and auto repair.Beam Projects Up to 50mAdjustable Nylon HeadbandNot Water-ResistantNo Impact ResistanceBattery Lasts up to 4 Hours120lm180° Beam Angle2m Drop HeightABS Construction",Screwfix,equipment
5170,"Erbauer 20W Rechargeable Work light, 2000lm",42.00,Torches & worklights,https://www.diy.com/departments/erbauer-20w-rechargeable-work-light-2000lm/5059340159683_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-120lm-led-head-torch~5059340146881_03c?wid=284&hei=284,"Guarantee - 2 yearsFeatures and benefitsWith its ergonomic shape offering an almost 360° rotation, this rechargeable, wireless and robust work light is an ideal additional light. It's portable and can be used in both outdoor and indoor work areas. A built-in USB port also allows you to recharge using any device you wantThis handy rechargeable Erbauer work light is portable with no cable restrictions to offer both ease and comfortThis Erbauer work light with 1600 lumens (20W) offers quality lighting for better work conditions - helping you achieve better precisionLED lighting offers many advantages compared to other technologies, including longevity, resistance and cost effectiveness2 light modes available according to your needs: 50% or 100%. The battery life in 50% mode is 6 hours and 3 hours in 100% modeWith its triangular ergonomic shape, this work light offers great comfort and stability",BQ,equipment
5171,Erbauer LEWO Tripod,25.00,Torches & worklights,https://www.diy.com/departments/erbauer-lewo-tripod/3663602563129_BQ.prd,https://media.diy.com/is/image/Kingfisher/erbauer-20w-rechargeable-work-light-2000lm~5059340159683_01c?wid=284&hei=284,"The Erbauer LEWO is a very convenient tripod featuring 2 positions - tripod or telescopic. Includes 2x clamps and offers stability and ease of use.2 years GuaranteeIncluded: 2x clipsFeatures and benefitsThis ERBAUER tripod is quick and easy to install with its nestable 4 parts' kitThe 2 x clamps included allows adjustments to the position of the work lights according to your requirementsAdjust the height of the tripod according to your needs (up to 1.46 meters in tripod mode and 3.3 meters in telescopic bar mode)This tripod can also be used in telescopic bar mode. It has a low footprint which is very convenient in small work spacesPositioned close to the wall, it'll reveal any small imperfections to help you obtain a perfect resultWeighing only 2.3kg, it's easy to transport and store",BQ,equipment
5172,Diall Black 50lm LED Torch,6.00,Torches & worklights,https://www.diy.com/departments/diall-black-50lm-led-torch/3663602705345_BQ.prd,https://media.diy.com/is/image/Kingfisher/erbauer-lewo-tripod~3663602563129_01c_bq?wid=284&hei=284,This portable hand-held electric light has a soft rubber finish and lasts for nine hours before needing a change of batteries.Function(s) - On & off mode,BQ,equipment
5173,400W Portable Halogen Flood Light,17.50,Torches & worklights,https://www.diy.com/departments/400w-portable-halogen-flood-light/9311644500582_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-black-50lm-led-torch~3663602705345_01bq?wid=284&hei=284,"The 400W portable halogen worklight features a diecast aluminium lamp body, easy grip locking nut and adjustable lamp. IP54 rated (weather resistant) makes it great for both your indoor and outdoor work.Guarantee - 1 yearFeatures and benefits400WHalogen Bulb Included1.8M CordDiecast Aluminium Lamp BodyEasy grip locking nutIP54 Rated - Weather Resistant",BQ,equipment
5174,Diall Black & red Inspection light 60W 220-240V,16.00,Torches & worklights,https://www.diy.com/departments/diall-black-red-inspection-light-60w-220-240v/1354687_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/400w-portable-halogen-flood-light~9311644500582_01c_MP?wid=284&hei=284,This inspection light adds additional lighting to your work areas. Suitable for home and workshop and comes with a 5000mm long cable.Features and benefitsGripper attachment for securing in position,BQ,equipment
5175,Stanley 250lm LED Head torch,16.00,Torches & worklights,https://www.diy.com/departments/stanley-250lm-led-head-torch/6939684854361_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-black-red-inspection-light-60w-220-240v~3663602901921_01bq?wid=284&hei=284,Batteries includedNon-dimmableFunction(s)-2 modes high/lowGuarantee - 2 yearsFeatures and benefitsThe head band can be easily adjusted to ensure a comfortable wearing experienceThis headlight can be adjusted into a downwards position to help you see more clearly during awkward tasks,BQ,equipment
5175,Stanley   LED Aluminium Head Torch Black 250lm,14.98,Torches & worklights,https://www.screwfix.com/p/stanley-led-aluminium-head-torch-black-250lm/444kj,https://media.screwfix.com/is/image/ae235/444KJ_P?$autoprodblock$=&wid=136&hei=136&dpr=on,Constructed from aero-grade aluminum alloy 6063 for extreme conditions. For personal and industrial applications. Adjustable nylon headband for a snug and comfortable fit. 30° vertical swivel and 1m drop height.Beam Projects Up to 24mAdjustable Nylon HeadbandNot Water-ResistantNo Impact ResistanceBattery Lasts up to 2.5 Hours250lm30° Beam AngleAluminium Construction,Screwfix,equipment
5200,"Diall Dolly, 400kg capacity",39.00,Trolleys & carts,https://www.diy.com/departments/diall-dolly-400kg-capacity/1530952_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-dolly-400kg-capacity~3663602923527_01bq?wid=284&hei=284,"Features and benefitsThis item can be used indoor and outdoor, please don't overload the max loading. Heavy duty type, big wheel for the labour savingPoplar waterproof platform with thickness of minimum 17 mm. 4 pieces of EVA black square pad OD diameter of castor: 75 mm with no brake, white colour and PP material",BQ,equipment
5201,"Mac Allister Non-foldable Hand truck, 250kg capacity",73.00,Trolleys & carts,https://www.diy.com/departments/mac-allister-non-foldable-hand-truck-250kg-capacity/1357679_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-dolly-400kg-capacity~3663602923527_01bq?wid=284&hei=284,"Ideal for tough daily use in many different domestic and commercial locations including warehouses, factories and shopsGuarantee - 2 yearsComes with Large fold out toe plate, shovel platformFeatures and benefitsHigh-back truck with shovel platform and a tapered toe plate edge for easier loadingRubber handle grip for comfortLarge fold out toe plate for extra flexibility",BQ,equipment
5201,Shovel Hand Truck 250kg,72.99,Trolleys & carts,https://www.screwfix.com/p/shovel-hand-truck-250kg/3327p,https://media.screwfix.com/is/image/ae235/3327P_P?$autoprodblock$=&wid=136&hei=136&dpr=on,"Sturdy trolley for general use, with shovel for easy loading.Pneumatic Wheels",Screwfix,equipment
5202,"Diall Dolly, 300kg capacity",28.19,Trolleys & carts,https://www.diy.com/departments/diall-dolly-300kg-capacity/1530969_BQ.prd,https://media.diy.com/is/image/Kingfisher/mac-allister-non-foldable-hand-truck-250kg-capacity~3663602905486_01bq?wid=284&hei=284,"Features and benefitsThis item can be used indoor and outdoor, please don't overload the max loading. Heavy duty type, big wheel for the labour savingPlatform: poplar, thickness of platform: Minimum 17 mm. 4 pieces of EVA pad of round shape. Diameter of castor: 92 mm, No brake with black colour and PP material",BQ,equipment
5203,Heavy Duty Wheelbarrow 65l Litre Galvanised Steel Outdoor Wheel Barrow Pneumatic,39.99,Trolleys & carts,https://www.diy.com/departments/heavy-duty-wheelbarrow-65l-litre-galvanised-steel-outdoor-wheel-barrow-pneumatic/5057102007289_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-dolly-300kg-capacity~3663602923466_01bq?wid=284&hei=284,"Gr8 Garden Heavy Duty Wheelbarrow 65l Litre Galvanised Steel DIY Outdoor Wheel Barrow Pneumatic Trolley Cart Gardening Tool65000mlFeatures and benefitsIf you’re planning on pottering around the garden with ease this summer then this 65L steel wheelbarrow will allow you to do just that! Made from durable galvanised steel, you’ll be assured that it will withstand the temperamental British weather easily. It has a maximum weight capacity of 80kg so you can carry around heavy items from one side of the garden to the other without breaking your back. The Wheelbarrow is an all round tool for those garden and DIY jobs indoors our outdoors. The large bucket is ideal for transporting light waste like debris and rubble as well as other general home, garden and DIY jobs. The Wheelbarrows pneumatic (air filled) wheel ensures it is a stable piece of equipment and gives added manoeuvrability around different levels and terrains around your garden. The bucket is supported on sturdy support frames and the handles are protected with soft rubber to make it easier and more comfortable to move.65L steel wheelbarrowMade from tough galvanised metal.Fitted with a pneumatic tyre for easy handling and manoeuvrability.Maximum weight capacity of 80kg.Dimensions: L 130 x W 60 x H 60cm ApproxSimple assembly required.",BQ,equipment
5203,Heavy Duty Wheelbarrow,59.22,Trolleys & carts,https://www.bradfords.co.uk/heavy-duty-wheelbarrow-wbr120,https://www.bradfords.co.uk/media/catalog/product/cache/f7c81111a4a19ad296e9f8fd0fc16840/2/a/2ad5b12e9436df92fdc758ce8be46b76.jpg,"Traditional, hardwearing, and reliable the Contractor has evolved over the years to perfectly suit the needs of the professional British construction market. A Heavy Duty Wheelbarrow perfect for site or domestic use. Features & Benefits:   Heavy duty steel pan with double rolled lip and ""W"" side wall stamp. The narrow body style makes accessing tight spaces much easier without sacrificing capacity.  Tubular frame making it incredibly lightweight, easing your load.  30mm single piece frame with tipper nose and welded brackets.  Lighter and stronger than a standard steel wheel, our HDPP wheel centers are made by us at our injection molding facility,  Polyester powder paint finish, hard wearing and looks good for longer.  Dual, galvanised steel, contoured supports  Each batch of wheels is burst tested to more than 3 times the recommended PSI to ensure that every wheel we make is safe and durable.  85L capacity, great for transporting loose or heavy materials.",Bradfords,equipment
5203,Wheelbarrow,10.21,Trolleys & carts,https://www.jewson.co.uk/p/wheelbarrow-JTH07160,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/64570",90 litre epoxy coated builder’s wheelbarrow with four ply tyre.,Jewson,equipment
5203,Draper Galvanised Wheelbarrow 65L,57.98,Trolleys & carts,https://www.toolstation.com/draper-galvanised-wheelbarrow/p33292,https://cdn.aws.toolstation.com/images/141020-UK/250/35306.jpg,"Galvanised wheelbarrow, perfect for general use. The 65 - litre, 0.7mm galvanised steel tray is fitted to a rigid tubular frame and attached with a pneumatic tyre for a smoother ride. Supplied flat packed with easy to read assembly instruction manual.",Toolstation,equipment
5204,"Cosco Foldable Hand truck, 350kg capacity",150.00,Trolleys & carts,https://www.diy.com/departments/cosco-foldable-hand-truck-350kg-capacity/1409127_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/heavy-duty-wheelbarrow-65l-litre-galvanised-steel-outdoor-wheel-barrow-pneumatic~5057102007289_01c_MP?wid=284&hei=284,"This Cosco 3in1 Hand truck has 2 wheels that are each 500lb rated load pneumatic wheels (10.4"" OD x 3-1/2"" wide) with bearings. It also comes with wheel guards to protect cargo from contact with wheel.Comes with Wheels, 2x Big (Dia)250mm x (W)82mm, Small (Dia)100mm x (W)31mmFeatures and benefitsNo assembly requiredWheel guards protect cargo from contact with wheelCrossbar keeps load from falling through",BQ,equipment
5205,"Diall Dolly, 200kg capacity",18.45,Trolleys & carts,https://www.diy.com/departments/diall-dolly-200kg-capacity/1530951_BQ.prd,https://media.diy.com/is/image/Kingfisher/cosco-foldable-hand-truck-350kg-capacity~0044681121456_01bq?wid=284&hei=284,"Features and benefitsThis item can be used indoor and outdoor, please don't overload the max loading. Heavy duty type, big wheel for the labour savingPoplar platform with thickness of minimum 17 mm. 4 pieces of EVA pad. Round Diameter of castor 75 mm with no brake, black colour and PP material",BQ,equipment
5205,Roughneck Dolly with Handle - 200kg Capacity,30.00,Trolleys & carts,https://www.wickes.co.uk/Roughneck-Dolly-with-Handle---200kg-Capacity/p/178253,https://media.wickes.co.uk/is/image/wickes/GPID_1100377651_00?$normal$,"Roughneck Dolly with handle features heavy-duty wheels with metal ball bearings for smoother manouvering. Easy and convenient way of transporting heavy and bulky items on site, in the office or at home.MDF trolley, size: 580mm x 290mm x 18 mm (22'' x 11'' x 3/4'') PP Wheel, diameter: 75mm (3'') 200kg (441lb) maximum load capacity Easy and convenient way of transporting heavy and bulky items on site, in the office or at home Heavy-duty wheels with metal ball bearings for smoother manouvering Light and small with integral handle as well as convenient fold-away handle with foam grips Easily pulled, carried and stored away ",Wickes,equipment
5206,"Diall Dolly, 200kg capacity",19.48,Trolleys & carts,https://www.diy.com/departments/diall-dolly-200kg-capacity/1530948_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-dolly-200kg-capacity~3663602923572_01bq?wid=284&hei=284,"Features and benefitsThis item can be used indoor and outdoor, please don't overload the max loading. Heavy duty type, big wheel for the labour savingPoplar platform with thickness of minimum 17 mm and 4 pieces of EVA pad. Round Diameter of castor is 92 mm with no brake, Black colour and PP material",BQ,equipment
5206,Roughneck Dolly with Handle - 200kg Capacity,30.00,Trolleys & carts,https://www.wickes.co.uk/Roughneck-Dolly-with-Handle---200kg-Capacity/p/178253,https://media.wickes.co.uk/is/image/wickes/GPID_1100377651_00?$normal$,"Roughneck Dolly with handle features heavy-duty wheels with metal ball bearings for smoother manouvering. Easy and convenient way of transporting heavy and bulky items on site, in the office or at home.MDF trolley, size: 580mm x 290mm x 18 mm (22'' x 11'' x 3/4'') PP Wheel, diameter: 75mm (3'') 200kg (441lb) maximum load capacity Easy and convenient way of transporting heavy and bulky items on site, in the office or at home Heavy-duty wheels with metal ball bearings for smoother manouvering Light and small with integral handle as well as convenient fold-away handle with foam grips Easily pulled, carried and stored away ",Wickes,equipment
5207,Oypla Blue Heavy Duty Foldable Garden Trolley Cart Wagon Truck Wheelbarrow,54.99,Trolleys & carts,https://www.diy.com/departments/oypla-blue-heavy-duty-foldable-garden-trolley-cart-wagon-truck-wheelbarrow/5060544752020_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-dolly-200kg-capacity~3663602923459_01bq?wid=284&hei=284,"It's high ride height makes it easy to move on even bumpy ground, and it's strong frame is rustproofed in a stylish quality gloss black finish - perfect for amateurs and professionals alike!Features and benefitsThe folding garden trolley is a clever lightweight garden truck manufactured from durable weatherproof 600D polyester fabric with a heavy duty steel frame.  The trolley is foldable which makes it easy to store, and it can carry up to 70kgs in weight when fully loaded.Official Oypla Branded Product - Brand New Free UK DeliveryDimensions: 116 x 54 x 90cm Folded Dimensions: 77 x 50 x 20cmLoad Capacity: 70kg - Coated Heavy Duty Steel Frame For Long LifeDurable Extra-Strong Weatherproof 600D Polyester LiningFolds Away When Not In Use For Easy Storage",BQ,equipment
5207,Heavy Duty Wheelbarrow,59.22,Trolleys & carts,https://www.bradfords.co.uk/heavy-duty-wheelbarrow-wbr120,https://www.bradfords.co.uk/media/catalog/product/cache/f7c81111a4a19ad296e9f8fd0fc16840/2/a/2ad5b12e9436df92fdc758ce8be46b76.jpg,"Traditional, hardwearing, and reliable the Contractor has evolved over the years to perfectly suit the needs of the professional British construction market. A Heavy Duty Wheelbarrow perfect for site or domestic use. Features & Benefits:   Heavy duty steel pan with double rolled lip and ""W"" side wall stamp. The narrow body style makes accessing tight spaces much easier without sacrificing capacity.  Tubular frame making it incredibly lightweight, easing your load.  30mm single piece frame with tipper nose and welded brackets.  Lighter and stronger than a standard steel wheel, our HDPP wheel centers are made by us at our injection molding facility,  Polyester powder paint finish, hard wearing and looks good for longer.  Dual, galvanised steel, contoured supports  Each batch of wheels is burst tested to more than 3 times the recommended PSI to ensure that every wheel we make is safe and durable.  85L capacity, great for transporting loose or heavy materials.",Bradfords,equipment
5207,Wheelbarrow,10.21,Trolleys & carts,https://www.jewson.co.uk/p/wheelbarrow-JTH07160,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/64570",90 litre epoxy coated builder’s wheelbarrow with four ply tyre.,Jewson,equipment
5207,Heavy Duty Hand Truck 300kg,56.99,Trolleys & carts,https://www.screwfix.com/p/heavy-duty-hand-truck-300kg/3602p,https://media.screwfix.com/is/image/ae235/3602P_P?$autoprodblock$=&wid=136&hei=136&dpr=on,Heavy duty hand truck with tapered toe plate for easy loading.Pneumatic Wheels,Screwfix,equipment
5208,90 Litre 150kg Capacity Heavy Duty Outdoor Galvanised Pneumatic Metal Garden Wheelbarrow in Black,56.75,Trolleys & carts,https://www.diy.com/departments/90-litre-150kg-capacity-heavy-duty-outdoor-galvanised-pneumatic-metal-garden-wheelbarrow-in-black/5056589102401_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/oypla-blue-heavy-duty-foldable-garden-trolley-cart-wagon-truck-wheelbarrow~5060544752020_01c_MP?wid=284&hei=284,"Let us make your work load easier, with our functional range of wheelbarrows, carts and accessories.Guarantee - 1 yearAssembly requiredShould be stored in a dry place when not in useFeatures and benefitsFire basket burner that can also be used as a log store by your fire, with a black powder coated finishHeavy Duty Samuel Alexander Garden Wheelbarrow in all black90 Litre Capacity / 150kg capacity40% thicker Galvanised Metal for a long life in the outdoorsComplete with a 16"" pneumatic tyre with black wheel for easy handling and manoeuvrabilityMaximum weight capacity: 150kgAssembly required, however full instruction manual included!Max inflation 210KPa / 30P.S.ILength: 135cm, Width: 57cm, Height: 61cm. Bowl Dimensions: Width: 57cm, Length: 88cm, Depth: 23cm",BQ,equipment
5208,Heavy Duty Wheelbarrow,59.22,Trolleys & carts,https://www.bradfords.co.uk/heavy-duty-wheelbarrow-wbr120,https://www.bradfords.co.uk/media/catalog/product/cache/f7c81111a4a19ad296e9f8fd0fc16840/2/a/2ad5b12e9436df92fdc758ce8be46b76.jpg,"Traditional, hardwearing, and reliable the Contractor has evolved over the years to perfectly suit the needs of the professional British construction market. A Heavy Duty Wheelbarrow perfect for site or domestic use. Features & Benefits:   Heavy duty steel pan with double rolled lip and ""W"" side wall stamp. The narrow body style makes accessing tight spaces much easier without sacrificing capacity.  Tubular frame making it incredibly lightweight, easing your load.  30mm single piece frame with tipper nose and welded brackets.  Lighter and stronger than a standard steel wheel, our HDPP wheel centers are made by us at our injection molding facility,  Polyester powder paint finish, hard wearing and looks good for longer.  Dual, galvanised steel, contoured supports  Each batch of wheels is burst tested to more than 3 times the recommended PSI to ensure that every wheel we make is safe and durable.  85L capacity, great for transporting loose or heavy materials.",Bradfords,equipment
5208,Wheelbarrow,10.21,Trolleys & carts,https://www.jewson.co.uk/p/wheelbarrow-JTH07160,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/64570",90 litre epoxy coated builder’s wheelbarrow with four ply tyre.,Jewson,equipment
5209,Oypla 80kg Heavy Duty Folding Foldable Hand Trolley Sack Truck Cart,29.99,Trolleys & carts,https://www.diy.com/departments/oypla-80kg-heavy-duty-folding-foldable-hand-trolley-sack-truck-cart/5056233249902_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/90-litre-150kg-capacity-heavy-duty-outdoor-galvanised-pneumatic-metal-garden-wheelbarrow-in-black~5056589102401_01c_MP?wid=284&hei=284,"The folding hand trolley has an impressive capacity of 80kg making it great for use around the house or for commercial uses.Features and benefitsThe trolley has a folding frame, making it easy to store and transport and also features an extending non-slip handle making it easy to hold and move. The trolley is manufactured from high quality aluminium making it sturdy and durable as well as lightweight and easy to lift.Official Oypla Branded Product - Brand New Free UK DeliveryOpen Dimensions: 40.5 x 39 x 99cmFolded Dimensions: 40.5 x 5.5 x 62cmWeight Capacity: 80kgWeight: 2.7kg",BQ,equipment
5209,Folding Sack Truck 80kg,39.99,Trolleys & carts,https://www.screwfix.com/p/folding-sack-truck-80kg/1209p,https://media.screwfix.com/is/image/ae235/1209P_P?$autoprodblock$=&wid=136&hei=136&dpr=on,"Lightweight, aluminium sack truck with variable height adjustment.Fixed WheelsAluminiumLightweight Aluminium FrameFolds Down for Easy Storage480 x 250mm Footplate",Screwfix,equipment
5210,"Diall Trolley, 150kg capacity",15.38,Trolleys & carts,https://www.diy.com/departments/diall-trolley-150kg-capacity/1530964_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/oypla-80kg-heavy-duty-folding-foldable-hand-trolley-sack-truck-cart~5056233249902_01c_MP?wid=284&hei=284,"Features and benefitsMulti roller just for small size object, please don't overload the max loading. Easy moving and space saving. Use the item anywhere and anytime you want4 pieces home trolley with size: 105x78x32 mm, 1 piece of wrenching bar with PVC handleAttach the included handle to the furniture to help lift it off the floor to get the trolleys underneath",BQ,equipment
5211,"Platform trolley, 150kg capacity",47.00,Trolleys & carts,https://www.diy.com/departments/platform-trolley-150kg-capacity/1357682_BQ.prd,https://media.diy.com/is/image/Kingfisher/diall-trolley-150kg-capacity~3663602923718_01bq?wid=284&hei=284,"Features and benefitsFitted with a quick-release double spring loaded handle for easy storageFeaturing non-marking castors & wheels, powder-coated handle and non-slip platformFolding handle",BQ,equipment
5211,Toplift Folding Platform Trolley - 150kg,45.00,Trolleys & carts,https://www.homebase.co.uk/toplift-folding-platform-trolley-150kg/12812154.html,https://static.thcdn.com/images/xsmall/original//productimg/original/12812154-1094831603781088.jpg,The 150kg Folding Platform Trolley from Toplift features a space efficient design and comes with two lockable castors for ease of use. It has a non-slip PVC platform surface to prevent any load from slipping off the trolley. 150kg Load Capacity Includes 2 x Locking Castors Folded Dimensions - L:735 x W:475 x H:115mm Non-slip PVC Platform Only Weighs 8.85kgs,Homebase,equipment
5212,65 Litre 60kg Capacity Galvanised Samuel Alexander Metal Garden Wheelbarrow with Solid Puncture Proof Tyre,38.95,Trolleys & carts,https://www.diy.com/departments/65-litre-60kg-capacity-galvanised-samuel-alexander-metal-garden-wheelbarrow-with-solid-puncture-proof-tyre/5060559859912_BQ.prd,https://media.diy.com/is/image/Kingfisher/platform-trolley-150kg-capacity~3663602905622_01bq?wid=284&hei=284,"Let us make your work load easier, with our functional range of wheelbarrows, carts and accessories.Guarantee - 1 yearAssembly requiredFeatures and benefitsThe rough nature of the daily life of a wheelbarrow is a hard one, as such, this Samuel Alexander Galvanized steel garden wheel barrow with solid wheel is a great contender up to the taskBuilt from durable materials, with a 65 litre capacity galvanized steel bowl for maximum strength, durability and easy manoeuvring, makes it the perfect garden barrowWith a maximum recommended weight capacity of 60Kg, this allows you to load it with plenty of materials to reduce the trips required to complete your job!It's durable solid tire and design allows it to be suited to rough grounds, sharp edges and awkward terrainsDimensions of this item are approximately 130 x 60 x 65 centimetres.Lightweight in overall design, reducing the loaded weight making it easier to manoeuvre overallPlastic handle grips to allow comfort and stability during movementPerfect for moving soil, stones, wood, construction materials and much more, this wheelbarrow is a great addition to any.",BQ,equipment
5212,Wheelbarrow,10.21,Trolleys & carts,https://www.jewson.co.uk/p/wheelbarrow-JTH07160,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/64570",90 litre epoxy coated builder’s wheelbarrow with four ply tyre.,Jewson,equipment
5213,Oypla Black Heavy Duty Foldable Garden Trolley Folding Cart Wagon Truck Wheelbarrow,54.99,Trolleys & carts,https://www.diy.com/departments/oypla-black-heavy-duty-foldable-garden-trolley-folding-cart-wagon-truck-wheelbarrow/5060544752051_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/65-litre-60kg-capacity-galvanised-samuel-alexander-metal-garden-wheelbarrow-with-solid-puncture-proof-tyre~5060559859912_01c_MP?wid=284&hei=284,"It's high ride height makes it easy to move on even bumpy ground, and it's strong frame is rustproofed in a stylish quality gloss black finish - perfect for amateurs and professionals alike!Features and benefitsThe folding garden trolley is a clever lightweight garden truck manufactured from durable weatherproof 600D polyester fabric with a heavy duty steel frame.  The trolley is foldable which makes it easy to store, and it can carry up to 70kgs in weight when fully loaded.Official Oypla Branded Product - Brand New Free UK DeliveryDimensions: 116 x 54 x 90cm Folded Dimensions: 77 x 50 x 20cmLoad Capacity: 70kg - Coated Heavy Duty Steel Frame For Long LifeDurable Extra-Strong Weatherproof 600D Polyester LiningFolds Away When Not In Use For Easy Storage",BQ,equipment
