product,price,category,link,image,description
Compost Converter Bin Black 220L,£55.46,"Garden Boxes, Log Stores & Wheelie Bin Storage",https://www.travisperkins.co.uk/garden-boxes-log-stores-and-wheelie-bin-storage/compost-converter-bin-black-220l/p/205074,https://dam-assets.apps.travisperkins.group/x7ll6yn/GPID_1000206779_IMG_00.jpeg?width=300&height=300,"The compost converter is effective and simple to use, it's a great way of turning most kitchen and garden waste into a rich soil conditionerTough construction, strong and durable designPush-fit windproof lid, prevents the contents from blowing awayWide aperture enables easy filling of the composterExtra wide side hatch, allows easy removal of the finished compostNo assembly requiredManufactured from 100% post consumer recycled materialView more"
Shiplap Apex Tall Garden Store - Pressure Treated,£395.10,"Garden Boxes, Log Stores & Wheelie Bin Storage",https://www.travisperkins.co.uk/garden-sheds-and-storage/shiplap-apex-tall-garden-store-pressure-treated/p/229573,https://dam-assets.apps.travisperkins.group/x7l4lyq/GPID_1100378700_IMG_00.jpg?width=300&height=300,"The stylish Shiplap Tall Garden Store from Forest has a 750 litre capacity which makes it ideal for storing a wide range of outdoor equipment. With a roof height of just under six foot it is perfect for storing long handled gardening tools, barbeques or folding furniture. A relatively small footprint means it is perfect for positioning against a wall or fence and with its natural colour finish, it will blend attractively into any garden.

The Garden Store is made from a robust Shiplap Tongue & Groove Pressure Treated construction and the front is finished with smooth-planed decorative barge boards. The high quality green mineral felted Apex roof keeps the store weathertight and the floor is mounted on Pressure Treated bearers to keep it off the ground and dry. 

The double doors are finished with a plate hasp and staple fastening that can be secured with a padlock.Perfect for the storage of long handled gardening tools, folding furniture and outdoor equipmentApproximately 750 litre capacityDouble doors have hidden hinges for additional securityDoors can be closed with the plate hasp and staple fastening and additional secured with a padlock (not included)High quality green mineral felted roofMade from Pressure Treated timber with a 15 year guarantee against rotFelt, fixings and instructions are all providedFlat packed for self-assemblyView more"
Wall Log Store - Pressure Treated 1950mm x 1830mm x 840mm,£236.17,"Garden Boxes, Log Stores & Wheelie Bin Storage",https://www.travisperkins.co.uk/garden-sheds-and-storage/wall-log-store-pressure-treated-1950mm-x-1830mm-x-840mm/p/537543,https://dam-assets.apps.travisperkins.group/KOPRo/GPID_1000760820_IMG_00.jpeg?width=300&height=300,"This handy wall log store helps protect logs from the elements. It has a large capacity, providing plenty of space for storing your logs. The lean-to design of this log store makes it ideal for placing up against a wall. Ideal for storing your logs within easy reachKeeps your logs dry and protectedThrough efficient drying, helps to optimise the heat output from your timber fuelLarge capacityDesigned to be positioned against a wall or buildingIdeal for back door log storageOverhanging roof to ensure water runs off, away from drying logsManufactured from sustainable sourcesPressure Treated15 year anti-rot guaranteeView more"
Forest Garden Large Slatted Log Store 1610 x 1740 x 570mm,£151.82,"Garden Boxes, Log Stores & Wheelie Bin Storage",https://www.travisperkins.co.uk/garden-boxes-log-stores-and-wheelie-bin-storage/forest-garden-large-slatted-log-store-1610-x-1740-x-570mm/p/944869,https://dam-assets.apps.travisperkins.group/om53y0e/GPID_1100869433_IMG_00.jpg?width=300&height=300,N/A
Forest Garden Wall Green House Plus Auto Vent 1980 x 1470 x 750mm,£920.41,"Garden Boxes, Log Stores & Wheelie Bin Storage",https://www.travisperkins.co.uk/garden-boxes-log-stores-and-wheelie-bin-storage/forest-garden-wall-green-house-plus-auto-vent-1980-x-1470-x-750mm/p/943414,https://dam-assets.apps.travisperkins.group/oyy1z7n/GPID_1100867995_IMG_01.jpg?width=300&height=300,"The attractive 5x2 Victorian Tall Wall Greenhouse from Forest has a traditional Victorian design and is sure to become a talking point in your garden. Its small size means it is perfect for gardens where space is at a premium and a full sized greenhouse is not ideal â€“ not only this, but the back panel means you donâ€™t have to place it against a wall to keep your plants protected. 
Two heights of staging allow you to organise your plants and ensure they are getting the most sunlight possible. A great feature of this greenhouse is the collapsible middle staging that folds down to make room for taller plants, perfect for tomatoes in grow bags. The safe acrylic glazing and two opening roof vents help keep the temperature and air flow at an appropriate level. An auto vent is included to allow one of the vents to open automatically.
The Victorian Tall Wall Greenhouse is manufactured from watertight Tongue & Groove cladding, and the timber used has been Pressure Treated to give it a 15 year guarantee against rot and fungal decay. With easy access to your plants through the two double doors, planting and pottering in this greenhouse is a real delight.
This greenhouse is supplied unpainted, but you can add your own personal touch with a coat of paint. 
The Victorian Tall Wall Greenhouse comes with full instructions for easy self-assembly.This greenhouse is perfect for patios and courtyard gardensManufactured from smooth-planed, Pressure Treated timber for a superior buildA strong, robust structure with 12mm Tongue & Groove claddingAcrylic glazing offers a safer alternative to glassFoldable middle staging means you can free up space for taller plantsIncludes an auto vent for automatic opening of one roof windowView more"
Forest Garden Georgian Greenhouse Plus Auto Vent 2020 x 1190 x 500mm Home Del...,£852.35,"Garden Boxes, Log Stores & Wheelie Bin Storage",https://www.travisperkins.co.uk/garden-boxes-log-stores-and-wheelie-bin-storage/forest-garden-georgian-greenhouse-plus-auto-vent-2020-x-1190-x-500mm-home-delivered/p/944717,https://dam-assets.apps.travisperkins.group/x7lj3rq/GPID_1100869335_IMG_08.jpg?width=300&height=300,"Our Georgian Tall Wall Greenhouse is the smart solution for smaller gardens or tight spaces. Its elegant steeply pitched rooflines and distinguished looks from Georgian inspired design provide a perfect focal point for your outdoor area, while enabling you to keep young and tender plants safe and secure in all weathers. The back panel also means that you donâ€™t have to place it against a wall to keep your plants protected. The tall and slender panes let in lots of light for your plants and one opening window with auto vent enables you to help keep the temperature and air flow at an appropriate level. Removable shelving creates plenty of room for taller pots and allows plants to grow from the bottom to the top of the greenhouse, ideal for grow bags. This greenhouse is manufactured from watertight, certified Tongue & Groove timber cladding, pressure treated to give you a 15?year anti?rot guarantee against rot and fungal decay. The Georgian Tall Wall Greenhouse from Forest is supplied unpainted, so you can personalise it with the paint colour of your choice.All timber planed to a smooth finishA strong, robust structure with 12mm Tongue & Groove cladding.Small footprint ideal for smaller gardens.Door can be hinged to either side of the door opening.Supplied with two removable shelves, allows for growing of taller plants.One hinged, opening roof section for improved ventilation.View more"
Forest Garden Compact Log Store 1210 x 900 x 570mm,£117.83,"Garden Boxes, Log Stores & Wheelie Bin Storage",https://www.travisperkins.co.uk/garden-boxes-log-stores-and-wheelie-bin-storage/forest-garden-compact-log-store-1210-x-900-x-570mm/p/944868,https://dam-assets.apps.travisperkins.group/oyy1kr2/GPID_1100869431_IMG_01.jpg?width=300&height=300,"This Compact Logstore from Forest is ideal for keeping a convenient store of logs near your back door. The overlap boarded roof will keep direct rain off the logs while the slatted sides allows good airflow to prevent damp. The timber used to manufacture this log store has been Pressure Treated to give a 15 year guarantee against rot and fungal decay. To keep the logs from contact with the ground, the base has bearers that are Pressure Treated to protect them from rot. With an internal width, depth and height of 75cm x 46cm x 110cm the store has a capacity of just under half a cubic metre. Manufactured from certified timber. Fixings and instructions are included for a simple self-assembly.The Forest Compact Logstore allows you to keep a convenient store of logs near your back doorSlatted sides and raised floor allow air circulation to help keep the timber dryOverhanging roof to ensure water runs off, away from the logsView more"
Forest Garden Walk Around Greenhouse 2280 x 960 x 1260mm,"£1,086.72","Garden Boxes, Log Stores & Wheelie Bin Storage",https://www.travisperkins.co.uk/garden-boxes-log-stores-and-wheelie-bin-storage/forest-garden-walk-around-greenhouse-2280-x-960-x-1260mm/p/943440,https://dam-assets.apps.travisperkins.group/xw4yzzm/GPID_1100867996_IMG_01.jpg?width=300&height=300,"The Victorian Walkaround Greenhouse from Forest is a beautifully designed grow house that will become a real focal point in your garden. It has a unique design that lets the gardener access their plants without going inside the greenhouse. Designed to be positioned in an open space or against a wall or fence, the four opening doors can be hung depending on the access required. Combined with its relatively small footprint, this greenhouse is suitable for all sizes and styles of garden. With space for 2 grow bag trays on the floor and slatted staging that can be slotted in and out as required it gives a huge amount of flexibility and potential for growing a wide range of produce in a relatively small space. Opening windows help facilitate air flow and enable temperature control and can be fitted with auto vents (not included) to control the windows automatically. 
The safe styrene glazing means there is no risk of shattered glass and the timber used has been Pressure Treated to give it a 15 year guarantee against rot and fungal decay.
The Forest Victorian Walkaround Greenhouse is made from smooth-planed timber giving it a natural timber finish but can be painted to create a decorative feature in your garden. 
The greenhouse comes with fixings and full instructions for easy self-assembly. The greenhouse is available to order with an auto vent.Attractive, flexible and functional greenhouse perfect for any garden or patioManufactured from smooth-planed, Pressure Treated timber for a superior buildRoom for 2 grow bag traysStyrene glazing offers a safer alternative to glassRemovable slatted staging4 opening doors that can be hung to suit the position of the greenhouseView more"
Forest Garden Apex Large Outdoor Store - Pressure Treated,£804.29,"Garden Boxes, Log Stores & Wheelie Bin Storage",https://www.travisperkins.co.uk/garden-sheds-and-storage/forest-garden-apex-large-outdoor-store-pressure-treated/p/286261,https://dam-assets.apps.travisperkins.group/laVxw/GPID_1100533239_IMG_00.jpg?width=300&height=300,"The Large Outdoor Store from Forest Garden offers a spacious alternative to a shed. With large double doors, it is a practical and good looking storage solution for tools and large garden equipment. It is also ideal for use as a mower store or bike store with the capacity to comfortably house two adult and two children's bikes with space to spare for accessories. Total storage capacity is approximately 2000 litres.

The side and back panels are made from traditional overlap boards while the front panel and doors utilise smooth-planed shiplap tongue & groove material. The base is mounted on Pressure Treated bearers to prevent damage from standing water. The pressure treatment with anti-rot preservative affords a 15 year guarantee against fungal decay. 

Also available with Pent roof.Versatile and spacious Outdoor Store ideal for larger garden equipment or furniturePerfect for use as a mower store or bike storePlate hasp and staple latch for use with a padlock (not included) and hidden door hinges for added securityGenerous 2000 litre capacity (approximate)Hidden door hinges for added security4'11"" x 6'5"" x 2'8"" approxView more"
Forest Garden Walk Around Greenhouse Plus Auto Vent 2280 x 960 x 1260mm Home ...,"£1,313.82","Garden Boxes, Log Stores & Wheelie Bin Storage",https://www.travisperkins.co.uk/garden-boxes-log-stores-and-wheelie-bin-storage/forest-garden-walk-around-greenhouse-plus-auto-vent-2280-x-960-x-1260mm-home-delivered/p/943456,https://dam-assets.apps.travisperkins.group/oj0mqj1/GPID_1100867999_IMG_01.jpg?width=300&height=300,"The Victorian Walkaround Greenhouse from Forest is a beautifully designed grow house that will become a real focal point in your garden. It has a unique design that lets the gardener access their plants without going inside the greenhouse. Designed to be positioned in an open space or against a wall or fence, the four opening doors can be hung depending on the access required. Combined with its relatively small footprint, this greenhouse is suitable for all sizes and styles of garden. With space for 2 grow bag trays on the floor and slatted staging that can be slotted in and out as required it gives a huge amount of flexibility and potential for growing a wide range of produce in a relatively small space. Opening windows help facilitate air flow and enable temperature control and can be fitted with auto vents (not included) to control the windows automatically.  The safe styrene glazing means there is no risk of shattered glass and the timber used has been Pressure Treated to give it a 15 year guarantee against rot and fungal decay. The Forest Victorian Walkaround Greenhouse is made from smooth-planed timber giving it a natural timber finish but can be painted to create a decorative feature in your garden.  The greenhouse comes with fixings and full instructions for easy self-assembly. The greenhouse is available to order with an auto vent.Attractive, flexible and functional greenhouse perfect for any garden or patioManufactured from smooth-planed, Pressure Treated timber for a superior buildRoom for 2 grow bag traysStyrene glazing offers a safer alternative to glassRemovable slatted staging6 opening doors that can be hung to suit the position of the greenhouseView more"
Forest Garden Walk Around Greenhouse 2280 x 960 x 1260mm Home Delivered,"£1,271.93","Garden Boxes, Log Stores & Wheelie Bin Storage",https://www.travisperkins.co.uk/garden-boxes-log-stores-and-wheelie-bin-storage/forest-garden-walk-around-greenhouse-2280-x-960-x-1260mm-home-delivered/p/943416,https://dam-assets.apps.travisperkins.group/oe0j556/GPID_1100867997_IMG_01.jpg?width=300&height=300,N/A
Forest Garden Walk Around Greenhouse Plus Auto Vent 2280 x 960 x 1260mm,"£1,088.33","Garden Boxes, Log Stores & Wheelie Bin Storage",https://www.travisperkins.co.uk/garden-boxes-log-stores-and-wheelie-bin-storage/forest-garden-walk-around-greenhouse-plus-auto-vent-2280-x-960-x-1260mm/p/943415,https://dam-assets.apps.travisperkins.group/xlm2p70/GPID_1100867998_IMG_01.jpg?width=300&height=300,N/A
Luxigraze  Premium Artificial Grass 30mm,£48.36,Artificial Grass,https://www.travisperkins.co.uk/artificial-grass/luxigraze-premium-artificial-grass-30mm/p/9000218657,https://dam-assets.apps.travisperkins.group/o504nym/GPID_1100425025_IMG_00.jpg?width=300&height=300,"Designed using soft and hard wearing fibres, the Luxigraze 30 Premium is the perfect alternative for natural grass. This artificial turf grass is child and pet-friendly, making it the ideal choice for lawns, landscapes and schools. This product comes with a 10 year UV guarantee ensuring all year long colour fastness and high durability.30mm pile height10 year uv guaranteeLow maintenance artificial grassPerfectly safe for children & petsExcellent drainageMinimum order of 1m lengthSupplied in 2m & 4m widths, cut to your required length (to the nearest 10cm), up to 25mAlso available in pre-cut and pre-packed minirolls, 6m x 2m, 5m x2m, 4m x2mView more"
Luxigraze 20 Premium Artificial Grass 20mm,£42.98,Artificial Grass,https://www.travisperkins.co.uk/artificial-grass/luxigraze-20-premium-artificial-grass-20mm/p/9000218659,https://dam-assets.apps.travisperkins.group/xp8g0pm/GPID_1100425023_IMG_00.jpg?width=300&height=300,"The Luxigraze 20 Premium is a high quality artificial grass product designed to provide a realistic looking lawn sans the maintenance of natural grass. Comfortable under the foot, this fake grass turf is child and pet friendly. This product comes with a 10 year UV guarantee ensuring all year long colour fastness and high durability.20mm pile height10 year uv guaranteeLow maintenance artificial grassPerfectly safe for children & petsExcellent drainageMinimum order of 1m lengthSupplied in 2m & 4m widths, cut to your required length (to the nearest 10cm), up to 25mView more"
Luxigraze 32 Luxury Artificial Grass 32mm,£62.33,Artificial Grass,https://www.travisperkins.co.uk/artificial-grass/luxigraze-32-luxury-artificial-grass-32mm/p/9000218655,https://dam-assets.apps.travisperkins.group/x21ngpd/GPID_1000802302_IMG_00.jpg?width=300&height=300,"The Luxury artificial grass carpet by Luxigraze is suitable for use in patios, nurseries and schools. This 32mm synthetic lawn features artificial latex backing that is pre-punched for drainage. Highly durable with a realistic appeal, it comes with an added 10 year UV guarantee to ensure long-lasting use.32mm pile height10 year uv guaranteeLow maintenance artificial grassPerfectly safe for children & petsExcellent drainageMinimum order of 1m lengthSupplied in 2m & 4m widths, cut to your required length (to the nearest 10cm), up to 25mView more"
Luxigraze 27 Super Luxury Artificial Grass 27mm,£77.76,Artificial Grass,https://www.travisperkins.co.uk/artificial-grass/luxigraze-27-super-luxury-artificial-grass-27mm/p/9000218658,https://dam-assets.apps.travisperkins.group/om53p4e/GPID_1100425027_IMG_00.jpg?width=300&height=300,"The Super Luxury artificial grass carpet by Luxigraze is suitable for use in patios, nurseries and schools. This 27mm synthetic lawn features an artificial latex backing that is pre-punched for easy drainage. Highly durable with a realistic appeal, it comes with an added 10 year UV guarantee to ensure long-lasting use.27mm pile height10 year uv guaranteeLow maintenance artificial grassPerfectly safe for children & petsExcellent drainageMinimum order of 1m lengthSupplied in 2m & 4m widths, cut to your required length (to the nearest 10cm), up to 25mView more"
Luxigraze Premium Artificial Grass Pre-packed Midi Roll 30mm 6 x 2m,£296.82,Artificial Grass,https://www.travisperkins.co.uk/artificial-grass/luxigraze-premium-artificial-grass-pre-packed-midi-roll-30mm-6-x-2m/p/486261,https://dam-assets.apps.travisperkins.group/xdmej63/GPID_1100661918_IMG_00.jpg?width=300&height=300,"Designed using soft and hard wearing fibres, the Luxigraze 30 Premium is the perfect alternative for natural grass. This artificial turf grass is child and pet-friendly, making it the ideal choice for lawns, landscapes and schools. This product comes with a 10 year UV guarantee ensuring all year long colour fastness and high durability.Child FriendlyPet FriendlyPet SafeNo WateringNo Mud10 Year UV GuaranteeView more"
Luxigraze U-pins in Pack of 10 - 150mm x 30mm x 4mm,£7.13,Artificial Grass,https://www.travisperkins.co.uk/artificial-grass/luxigraze-u-pins-in-pack-of-10-150mm-x-30mm-x-4mm/p/775653,https://dam-assets.apps.travisperkins.group/xkgmq2j/GPID_1000802271_IMG_00.png?width=300&height=300,"The U-pins by Luxigraze securely holds artificial lawn carpets on soft surfaces, while remaining completely disguised in their natural green colour. Bevelled at the edges, these garden staples are hard wearing and can easily penetrate through weed membrane and latex backing of synthetic grass.Ideal for installing in heavy traffic areasEnsures secure mounting of synthetic grassEasy to useDesigned to aid the simple installation and maintenance of Luxigraze Artificial Grass productsThe U Pin sits below the pile and its green top will be camouflagedSupplied in packs of 10View more"
Luxigraze Artificial Grass Adhesive 310ml,£19.69,Artificial Grass,https://www.travisperkins.co.uk/artificial-grass/luxigraze-artificial-grass-adhesive-310ml/p/581583,https://dam-assets.apps.travisperkins.group/oyy1n22/GPID_1000802225_IMG_00.png?width=300&height=300,N/A
Luxigraze Premium Artificial Grass Pre-packed Midi Roll 30mm 4 x 2m,£231.74,Artificial Grass,https://www.travisperkins.co.uk/artificial-grass/luxigraze-premium-artificial-grass-pre-packed-midi-roll-30mm-4-x-2m/p/486262,https://dam-assets.apps.travisperkins.group/xp8g04n/GPID_1100661917_IMG_00.jpg?width=300&height=300,"Designed using soft and hard wearing fibres, the Luxigraze 30 Premium is the perfect alternative for natural grass. This artificial turf grass is child and pet-friendly, making it the ideal choice for lawns, landscapes and schools. This product comes with a 10 year UV guarantee ensuring all year long colour fastness and high durability.Child FriendlyPet FriendlyPet SafeNo WateringNo Mud10 Year UV GuaranteeView more"
Luxigraze Jointing Tape 20m x 20cm,£27.29,Artificial Grass,https://www.travisperkins.co.uk/artificial-grass/luxigraze-jointing-tape-20m-x-20cm/p/775652,https://dam-assets.apps.travisperkins.group/orm69d1/GPID_1000802276_IMG_00.png?width=300&height=300,The jointing tape by Luxigraze is exclusively designed for use with the brand's range of adhesives required for installing artificial grass. This seaming tape comprises of a non-woven geotextile white fabric on one side and a green polyolefinic film on the other that seals penetration of the adhesive through the under surface.Forms strong and long lasting bondsImpervious to moisture ingress from the baseStrong rot proof geotextile bonding mediumLays flat on the substrate when rolled outDesigned to aid the simple installation and maintenance of Luxigraze Artificial Grass products1 adhesive cartirdge is recommended for every 3 metres of jointing tapeJointing Tape is not self adhesive and will require Luixgraze Grass Adhesive applied to the tape in order to make successful joinsView more
Luxigraze 30 Luxury Artificial Grass 30mm,£64.42,Artificial Grass,https://www.travisperkins.co.uk/artificial-grass/luxigraze-30-luxury-artificial-grass-30mm/p/9000218656,https://dam-assets.apps.travisperkins.group/o35m8k5/GPID_1000255036_IMG_00.jpg?width=300&height=300,N/A
Luxigraze Artificial Grass Cleanser 5L,£41.45,Artificial Grass,https://www.travisperkins.co.uk/artificial-grass/luxigraze-artificial-grass-cleanser-5l/p/775649,https://dam-assets.apps.travisperkins.group/v16mj4g/GPID_1000802275_IMG_00.png?width=300&height=300,"The Luxigraze artificial grass cleanser is formulated with special compounds that effectively keep synthetic grass clean and garden-fresh. Designed to ease the maintenance process of artificial, it is ideal for cleaning dirt, grease, animal droppings, algae and also removes bad odour.A powerful concentrated artificial grass cleanser that is easy to useAdds a freshly cut grass fragranceDillute 1 part cleanser with up to 10 parts of warm water. Apply liberally by mop or spray and work in well with a brushRemoves dirt, grease, animal droppings, algae, and moss whilst rejuvanating and restoring the artificial grass back to its natural appearanceCan also be used neat on heavily soiled areas, to eliminate bad odoursDillute 1 part cleanser with up to 10 parts of warm water. Apply liberally by mop or spray and work in well with a brushView more"
Luxigraze Artificial Grass Spot Cleanser 1L,£25.03,Artificial Grass,https://www.travisperkins.co.uk/artificial-grass/luxigraze-artificial-grass-spot-cleanser-1l/p/775651,https://dam-assets.apps.travisperkins.group/oz8y1kl/GPID_1000802269_IMG_00.png?width=300&height=300,"Luxigraze artificial grass spot cleanser offers a quick way of keeping synthetic grass free of dirt while leaving the grass carpet smelling fresh. Fitted with a nozzle spray, this 1 litre bottle comes handy for pet owners when repeated cleaning is essential. This high performing turf cleaner is highly effective on dirt, grease, animal droppings, algae, bacteria or fungi.Designed for use on artificial grass in a easy to use trigger spray bottleHelps to suppress bacteria, algae and fungal growthRejuvenates and restores the artificial grass back to its natural appearanceRemoves dirt, grease, animal droppings, algae and moss, whilst adding a freshly cut grass fragranceCan also be used neat on heavily soiled areas, to eliminate bad odoursEasy to use grass or turf cleanserDesigned to aid the simple installation and maintenance of Luxigraze Artificial Grass productsView more"
4Trade 200 x Decking Screws Green 5mm x 75mm,£14.36,Decking Screws,https://www.travisperkins.co.uk/decking-screws/4trade-200-x-decking-screws-green-5mm-x-75mm/p/149903,https://dam-assets.apps.travisperkins.group/oq4815e/GPID_1000761981_IMG_00.jpeg?width=300&height=300,4Trade 200 x Decking Screws Green 5mm x 75mmWeather resistantDriver bit includedDeep thread for better holding powerSharp point for deeper penetrationEasy to useView more
4Trade 4 x 50mm Decking Screw Green Qty 200,£10.79,Decking Screws,https://www.travisperkins.co.uk/decking-screws/4trade-4-x-50mm-decking-screw-green-qty-200/p/536834,https://dam-assets.apps.travisperkins.group/MNDqg/GPID_1000762203_IMG_00.jpeg?width=300&height=300,For a professional flush finish that will last 4Trade Decking Screws are designed for easy of use.Suitable for exterior landscapingCoated for longer lifeFlush finishQuick to start easy to use
4Trade Decking Screw 4 x 65mm Green tub of 200,£15.06,Decking Screws,https://www.travisperkins.co.uk/decking-screws/4trade-decking-screw-4-x-65mm-green-tub-of-200/p/343568,https://dam-assets.apps.travisperkins.group/KXgZD/GPID_1000762084_IMG_00.jpeg?width=300&height=300,4Trade Decking Screw 4 x 65mm Green tub of 200Suitable for exterior landscapingCoated for longer lifeFlush finishQuick to start easy to use
4Trade 5 x 75mm Decking Screw Green Qty 500,£26.83,Decking Screws,https://www.travisperkins.co.uk/decking-screws/4trade-5-x-75mm-decking-screw-green-qty-500/p/149904,https://dam-assets.apps.travisperkins.group/xp8r6eq/GPID_1000761980_IMG_00.jpeg?width=300&height=300,For a professional flush finish that will last 4Trade Decking Screws are designed for easy of use.Suitable for exterior landscapingCoated for longer lifeFlush finishQuick to start easy to use
Forgefix 4.5 x 60mm Decking Screw Pozi St Green Anti-Corrosion Treated Qty 10...,£30.41,Decking Screws,https://www.travisperkins.co.uk/decking-screws/forgefix-4-5-x-60mm-decking-screw-pozi-st-green-anti-corrosion-treated-qty-1000/p/677965,https://dam-assets.apps.travisperkins.group/xkg622p/GPID_1100768107_IMG_00.jpg?width=300&height=300,N/A
4Trade Decking Screw 4 x 50mm Green Tub 500,£21.47,Decking Screws,https://www.travisperkins.co.uk/decking-screws/4trade-decking-screw-4-x-50mm-green-tub-500/p/537136,https://dam-assets.apps.travisperkins.group/l9PwW/GPID_1000762207_IMG_00.jpeg?width=300&height=300,4Trade Decking Screw 4 x 50mm Green Tub 500Countersunk HeadWeather ResistantDriver Bit IncludedFor Exterior Use
4Trade 4 x 65mm Decking Screw Brown Qty 1000,£29.39,Decking Screws,https://www.travisperkins.co.uk/decking-screws/4trade-4-x-65mm-decking-screw-brown-qty-1000/p/343917,https://dam-assets.apps.travisperkins.group/KR4eP/GPID_1000762086_IMG_00.jpeg?width=300&height=300,For a professional flush finish that will last 4Trade Decking Screws are designed for easy of use.Suitable for exterior landscapingCoated for longer lifeFlush finishQuick to start easy to use
Forgefixdecking Screw Pozi St Green ANTI-CORROSION Treated 4.5 x 75mm 200 Pac...,£13.97,Decking Screws,https://www.travisperkins.co.uk/decking-screws/forgefixdecking-screw-pozi-st-green-anti-corrosion-treated-4-5-x-75mm-200-pack/p/677968,https://dam-assets.apps.travisperkins.group/xlmg540/GPID_1100768106_IMG_00.jpg?width=300&height=300,A coarse single thread screw developed specifically for fixing decking. Designed for decking but also ideal for other exterior timber and fencing usesGreen treated finishCorrosion resistantSingle threaded to resist pull-out
Pro Carpenters Mate 90mm Hex Head Screws Qty 100,£30.71,Decking Screws,https://www.travisperkins.co.uk/decking-screws/pro-carpenters-mate-90mm-hex-head-screws-qty-100/p/773495,https://dam-assets.apps.travisperkins.group/o8rl32w/GPID_1100778757_IMG_00.jpg?width=300&height=300,"Carpenters Mate pro hexagon head screws have been specifically developed for fixing multiple pieces of timber together. These structurally approved timber screws have an 8mm hex drive head for easy insertion, and a countersunk under the washer-hex head to assist in providing a flush finish. The Carpenters Mate pro hex head screws feature a slash point to reduce timber splittage and remove the need for pre-drilling.Hexagon washer head for easy drive and high clamping forceCountersunk to provide a flush finishSlash point to reduce insertion torque and the likelihood of the timber splittingDacromet® coating equivalent to Z275 hot dip zinc coatingView more"
Pro Carpenters Mate Hex Head Screws 140mm 25 Pack,£15.73,Decking Screws,https://www.travisperkins.co.uk/decking-screws/pro-carpenters-mate-hex-head-screws-140mm-25-pack/p/773394,https://dam-assets.apps.travisperkins.group/v16n71q/GPID_1100778758_IMG_00.jpg?width=300&height=300,"Carpenters Mate pro hexagon head screws have been specifically developed for fixing multiple pieces of timber together. These structurally approved timber screws have an 8mm hex drive head for easy insertion, and a countersunk under the washer-hex head to assist in providing a flush finish. The Carpenters Mate pro hex head screws feature a slash point to reduce timber splittage and remove the need for pre-drilling.Hexagon washer head for easy drive and high clamping forceCountersunk to provide a flush finishSlash point to reduce insertion torque and the likelihood of the timber splittingDacromet® coating equivalent to Z275 hot dip zinc coatingView more"
5 x 70 Ulti-Mate Stick-Fit™ Deck Screws Tub of 200,£11.98,Decking Screws,https://www.travisperkins.co.uk/decking-screws/5-x-70-ulti-mate-stick-fit-deck-screws-tub-of-200/p/675224,https://dam-assets.apps.travisperkins.group/v6wy75d/GPID_1100382047_IMG_00.jpg?width=300&height=300,"The Ulti-Mate Decking Screw is a high-performance exterior wood screw that is ideal for all types of outdoor timber construction projects. A high quality Stick-Fit driver bit is included in every single tub. Once the screw is engaged to the driver bit, the patented PSD recess gives a Stick-Fit connection that enables one-handed installation. One-handed installation makes positioning deck boards or fitting timber fence panels an easier, faster job.Stick-Fit™ between recess and driver bit enables fixing with one handStick-Fit™ connection leaves a free hand to position the deck boardsSharp point for rapid starting with minimum forceGreen organic coating for weather proofingAlso compatible with Pozidriv driver bitsHigh grade steel to reduce risk of breakingDeep thread for better holding powerSelf-countersinking for flush finishStick-Fit™  bit in every tubA genuine product of the world-famous Phillips Screw CompanyView more"
4Trade Decking Screws Pack of 1000 - 4mm x 50mm,£22.68,Decking Screws,https://www.travisperkins.co.uk/decking-screws/4trade-decking-screws-pack-of-1000-4mm-x-50mm/p/537459,https://dam-assets.apps.travisperkins.group/o0nj5gw/GPID_1000762208_IMG_00.jpg?width=300&height=300,4Trade Decking Screws Pack of 1000 - 4mm x 50mmWeather resistant to suit changing weather conditionsDriver bit includedSuits all decking and exterior wooden projects
4Trade Decking Screw 4 x 65mm Green - Box of 500,£27.53,Decking Screws,https://www.travisperkins.co.uk/decking-screws/4trade-decking-screw-4-x-65mm-green-box-of-500/p/149518,https://dam-assets.apps.travisperkins.group/lm95V/GPID_1000761979_IMG_00.jpeg?width=300&height=300,4Trade Decking Screw 4 x 65mm Green - Box of 500Suitable for exterior landscapingCoated for longer lifeFlush finishQuick to start easy to use
Pro Carpenters Mate 190mm Hex Head Screws Qty 10,£12.36,Decking Screws,https://www.travisperkins.co.uk/decking-screws/pro-carpenters-mate-190mm-hex-head-screws-qty-10/p/773468,https://dam-assets.apps.travisperkins.group/v96e4z3/GPID_1100778759_IMG_00.jpg?width=300&height=300,"Carpenters Mate pro hexagon head screws have been specifically developed for fixing multiple pieces of timber together. These structurally approved timber screws have an 8mm hex drive head for easy insertion, and a countersunk under the washer-hex head to assist in providing a flush finish. The Carpenters Mate pro hex head screws feature a slash point to reduce timber splittage and remove the need for pre-drilling.Hexagon washer head for easy drive and high clamping forceCountersunk to provide a flush finishSlash point to reduce insertion torque and the likelihood of the timber splittingDacromet® coating equivalent to Z275 hot dip zinc coatingView more"
